sold_both_auction_private_treaty_detailedposition10price, sold_both_auction_private_treaty_detailedposition65price, for_sale_both_auction_private_treaty_detailedposition60price, for_sale_both_auction_private_treaty_detailedposition45price, datemonth, sold_both_auction_private_treaty_minimumprice, for_rent_home_lease_detailedposition45price, for_rent_home_lease_detailedposition30price, for_sale_both_auction_private_treaty_detailedposition25price, sold_both_auction_private_treaty_detailedposition30price, for_sale_both_auction_private_treaty_position25price, for_rent_home_lease_detailedpricecalcreccount, sold_both_auction_private_treaty_detailedposition50price, for_rent_home_lease_eventcount, for_sale_both_auction_private_treaty_detailedposition65price, for_sale_both_auction_private_treaty_detailedposition40price, propertycategorisation, auction_activity_auctiontotalsold, for_sale_both_auction_private_treaty_detailedposition15price, for_sale_both_auction_private_treaty_detailedposition80price, for_rent_home_lease_detailedposition75price, for_sale_both_auction_private_treaty_position75price, auction_activity_auctionlistedcount, sold_private_treaty_daysonmarketrecordcount, auction_activity_auctionwithdrawncount, gid, sold_both_auction_private_treaty_detailedposition55price, sold_both_auction_private_treaty_detailedpricecalcreccount, for_rent_home_lease_detailedposition80price, enddate, sold_both_auction_private_treaty_detailedposition05price, for_rent_home_lease_detailedposition65price, sold_both_auction_private_treaty_standarddeviationprice, for_sale_both_auction_private_treaty_eventcount, sold_both_auction_private_treaty_detailedposition90price, for_rent_home_lease_detailedposition20price, sa42016id, for_sale_both_auction_private_treaty_minimumprice, for_rent_home_lease_detailedposition35price, auction_activity_auctionpostponedcount, sold_both_auction_private_treaty_detailedposition20price, for_rent_home_lease_geometricmeanprice, for_rent_home_lease_detailedposition90price, for_rent_home_lease_detailedposition15price, sold_both_auction_private_treaty_position75price, sold_both_auction_private_treaty_detailedposition85price, for_sale_both_auction_private_treaty_detailedposition20price, for_rent_home_lease_averageprice, for_sale_both_auction_private_treaty_detailedposition90price, sold_private_treaty_averagediscount, for_rent_home_lease_pricecalcreccount, for_rent_home_lease_detailedposition05price, gross_rental_yield, sa42016code, for_sale_both_auction_private_treaty_detailedpricecalcreccount, for_sale_both_auction_private_treaty_detailedposition70price, for_rent_home_lease_maximumprice, auction_activity_auctionsoldpriorcount, sold_both_auction_private_treaty_position25price, for_sale_both_auction_private_treaty_detailedposition05price, for_sale_both_auction_private_treaty_detailedposition85price, for_rent_home_lease_standarddeviationprice, for_sale_both_auction_private_treaty_detailedposition35price, for_sale_both_auction_private_treaty_pricecalcreccount, sa42016name, sold_both_auction_private_treaty_medianprice, sold_both_auction_private_treaty_detailedposition75price, for_sale_both_auction_private_treaty_detailedposition55price, sold_both_auction_private_treaty_detailedposition35price, sold_both_auction_private_treaty_eventcount, sa42016pid, for_sale_both_auction_private_treaty_detailedposition30price, for_sale_both_auction_private_treaty_totalprice, sold_both_auction_private_treaty_detailedposition15price, sold_both_auction_private_treaty_detailedposition80price, for_rent_home_lease_detailedposition10price, for_rent_home_lease_detailedposition85price, sold_both_auction_private_treaty_totalprice, sold_both_auction_private_treaty_detailedposition70price, for_sale_both_auction_private_treaty_geometricmeanprice, auction_activity_auctionclearancerate, sold_both_auction_private_treaty_detailedposition60price, auction_activity_auctionnotsoldcount, sold_both_auction_private_treaty_detailedposition45price, for_rent_home_lease_medianprice, for_sale_both_auction_private_treaty_detailedposition75price, for_rent_home_lease_totalprice, for_sale_both_auction_private_treaty_medianprice, for_rent_home_lease_detailedposition95price, sold_both_auction_private_treaty_detailedposition95price, dateyear, auction_activity_auctionsoldunderhammercount, sold_both_auction_private_treaty_geometricmeanprice, for_rent_home_lease_position25price, state, for_rent_home_lease_position75price, for_rent_home_lease_detailedposition40price, for_sale_both_auction_private_treaty_detailedposition50price, for_sale_both_auction_private_treaty_detailedposition10price, for_sale_both_auction_private_treaty_standarddeviationprice, for_rent_home_lease_detailedposition55price, sold_both_auction_private_treaty_detailedposition40price, for_rent_home_lease_detailedposition50price, sold_both_auction_private_treaty_averageprice, for_sale_both_auction_private_treaty_detailedposition95price, auction_activity_auctiontotalreported, sold_private_treaty_averagedaysonmarket, auction_activity_auctionsoldaftercount, for_sale_both_auction_private_treaty_averageprice, for_rent_home_lease_detailedposition70price, sold_private_treaty_discountrecordcount, for_sale_both_auction_private_treaty_maximumprice, for_rent_home_lease_detailedposition60price, for_rent_home_lease_minimumprice, for_rent_home_lease_detailedposition25price, sold_both_auction_private_treaty_pricecalcreccount, sold_both_auction_private_treaty_maximumprice, sold_both_auction_private_treaty_detailedposition25price
351000.0,584900.0,515000,440000,6,100000,390,350,360000,435000.0,360000,36922,517500.0,36928,541000,420000,"Unit",2145.0,300000,649000,500,600000,3520.0,4174,107.0,null,540000.0,17059,530,"30/06/2014 12:00:00 AM",300000.0,450,366238.8,10857,805000.0,320,79,1200,360,63.0,398000.0,414.1845,625,300,640000.0,725350.0,339000,440.5287,800000,0.06608727,36922,250,0.04019324,206,9878,570000,10000,480.0,415000.0,215000,699000,182.84,400000,9878,"Melbourne - Inner",517500.0,640000.0,495000,455000.0,17197,"SA4_16206",380000,5.611159E9,378500.0,677500.0,280,570,9.927978E9,608000.0,469527.2,0.6533659,560000.0,1011.0,497000.0,400.0,600000,1.62652E7,468800.0,750,1020000.0,2014,1665.0,527322.6,330,"VIC",500,380,468800,270000,1506977.0,420,477500.0,400,581978.9,1097250.0,3283.0,92.0,108.0,568046.0,480,1614,1.35E8,440,10,330,17059,8400000.0,415000.0
370000.0,599995.0,525000,460000,6,100000,360,330,380000,453000.0,380000,6625,533000.0,6626,550000,445000,"Unit",644.0,310000,658000,430,610000,901.0,720,20.0,null,555000.0,3013,450,"30/06/2014 12:00:00 AM",337000.0,400,276768.9,2344,820000.0,300,80,10000,345,10.0,415000.0,364.6533,500,280,650000.0,740000.0,350000,380.0103,759000,0.08189745,6625,205,0.03609756,207,1990,580000,1400,102.0,435000.0,140000,700000,110.8985,420000,1990,"Melbourne - Inner East",533000.0,650000.0,500000,472000.0,3032,"SA4_16207",400000,1.017923E9,395000.0,689200.0,230,475,1.753313E9,625000.0,452650.2,0.7227834,579000.0,220.0,515000.0,370.0,610000,2517568.0,480000.0,580,967500.0,2014,542.0,538664.4,320,"VIC",430,350,480000,200000,259757.4,380,491000.0,370,581915.9,937500.0,891.0,88.0,24.0,511519.3,415,195,3395000.0,395,60,320,3013,4000000.0,435000.0
350000.0,572500.0,490000,430000,6,120000,350,315,360000,440000.0,360000,8595,505000.0,8599,500000,400000,"Unit",940.0,315000,600000,430,570000,1418.0,1249,33.0,null,525000.0,3495,450,"30/06/2014 12:00:00 AM",303500.0,395,282824.7,2993,820000.0,290,81,38500,330,16.0,396000.0,366.3099,525,270,630000.0,730000.0,340000,384.4927,750000,0.05985143,8595,240,0.03706931,208,2671,540000,3000,165.0,420000.0,250000,660000,142.3058,390000,2671,"Melbourne - Inner South",505000.0,630000.0,470000,455000.0,3521,"SA4_16208",375000,1.362939E9,375000.0,680000.0,256,480,1.978565E9,599000.0,457622.9,0.7159178,550000.0,322.0,490000.0,360.0,570000,3304715.0,450000.0,615,970000.0,2014,775.0,523867.2,300,"VIC",430,340,450000,290000,336848.2,370,470000.0,360,566112.9,900000.0,1313.0,75.0,39.0,510272.8,410,340,7000000.0,380,34,300,3495,4725001.0,420000.0
276000.0,440000.0,380000,349000,6,105000,310,290,290000,345000.0,290000,3695,400000.0,3698,390000,330000,"Unit",240.0,265000,440000,350,420000,452.0,588,9.0,null,416000.0,1381,365,"30/06/2014 12:00:00 AM",230000.0,340,152833.6,1410,580000.0,275,82,35412,300,8.0,311500.0,314.9081,400,260,476000.0,539000.0,280000,321.6999,520000,0.06585486,3695,220,0.04095,209,1305,400000,1020,57.0,330000.0,229000,475000,67.67223,319200,1305,"Melbourne - North East",400000.0,476000.0,367500,360000.0,1387,"SA4_16209",300000,4.853516E8,295000.0,500000.0,250,380,5.778738E8,452000.0,349441.5,0.5607477,427500.0,176.0,388000.0,315.0,420000,1188681.0,355000.0,430,650000.0,2014,183.0,395014.6,280,"VIC",350,300,355000,250000,150666.3,320,375000.0,315,418445.9,589000.0,428.0,87.0,16.0,371916.9,350,130,3550000.0,330,30,280,1381,1925000.0,330000.0
250000.0,410000.0,359000,319000,6,124900,305,290,285000,316000.0,285000,1628,359000.0,1629,370000,300000,"Unit",114.0,260000,400000,350,395000,224.0,328,9.0,null,376500.0,702,350,"30/06/2014 12:00:00 AM",215000.0,330,122735.7,705,525000.0,270,83,22000,300,8.0,290000.0,309.3848,380,260,449000.0,498000.0,270000,313.6861,450000,0.06089419,1628,230,0.04490251,210,666,380000,580,43.0,306000.0,222500,430000,51.53497,298000,666,"Melbourne - North West",359000.0,449000.0,345000,325000.0,704,"SA4_16210",290000,2.285308E8,270000.0,465000.0,250,360,2.679877E8,430000.0,331565.6,0.5352113000000001,395000.0,91.0,345000.0,310.0,395000,510681.0,330000.0,400,598000.0,2014,71.0,364054.5,280,"VIC",350,300,330000,250000,89044.38,320,335900.0,310,381748.8,500000.0,213.0,102.0,6.0,343139.3,340,118,750000.0,320,150,280,702,1204500.0,306000.0
305000.0,450000.0,385000,350000,6,115500,320,300,310000,360000.0,310000,2543,407500.0,2543,395000,345000,"Unit",118.0,285000,447500,360,430000,169.0,722,6.0,null,421250.0,1266,370,"30/06/2014 12:00:00 AM",275000.0,350,137470.0,1219,567000.0,290,84,89000,310,3.0,340000.0,326.3247,400,280,482000.0,527000.0,295000,330.9331,490000,0.06352883,2543,250,0.04208461,211,1172,410000,825,24.0,351000.0,243000,470000,55.040209999999995,330000,1172,"Melbourne - Outer East",407750.0,482000.0,370000,370000.0,1278,"SA4_16211",320000,4.443017E8,324000.0,501000.0,270,380,5.407962E8,465000.0,361925.8,0.7195121999999999,435000.0,40.0,395000.0,330.0,430000,841563.0,360000.0,425,640000.0,2014,94.0,410656.2,300,"VIC",360,320,360000,269000,155388.9,330,380000.0,330,427169.2,570000.0,164.0,61.0,2.0,379097.0,350,87,3800000.0,340,50,300,1266,2821500.0,351000.0
230000.0,430000.0,350000,310000,6,102500,300,270,270000,315000.0,270000,5361,374000.0,5365,360000,300000,"Unit",231.0,245000,430000,360,400000,377.0,845,14.0,null,390000.0,1746,370,"30/06/2014 12:00:00 AM",197000.0,340,243207.3,2385,632000.0,255,85,15000,280,15.0,280500.0,309.3745,420,245,480000.0,577000.0,259000,318.6773,520000,0.06615286,5361,215,0.04310161,212,2221,380000,923,60.0,299000.0,195000,460000,79.6714,290000,2221,"Melbourne - South East",374000.0,480000.0,335000,330000.0,1753,"SA4_16212",280000,7.812408E8,261000.0,515000.0,230,390,7.236515E8,451000.0,329614.8,0.6488764,410000.0,109.0,357000.0,310.0,400000,1708429.0,320000.0,470,725000.0,2014,171.0,379472.2,265,"VIC",360,290,320000,220000,135446.1,320,347000.0,310,414462.4,620000.0,356.0,95.0,17.0,351751.8,350,325,1720000.0,330,30,265,1746,6716803.0,299000.0
225000.0,405000.0,335000,299000,6,107500,280,260,259000,290000.0,259000,5176,349000.0,5180,350000,290000,"Unit",189.0,234000,420000,330,390000,382.0,885,12.0,null,365000.0,1726,350,"30/06/2014 12:00:00 AM",200000.0,310,162068.8,2243,542000.0,240,86,25000,270,18.0,263000.0,290.0511,385,230,450000.0,500000.0,249000,298.6945,490000,0.06701575,5176,200,0.04320917,213,2109,369000,1200,81.0,279000.0,189900,450000,77.46998,280000,2109,"Melbourne - West",349000.0,450000.0,320000,300000.0,1737,"SA4_16213",270000,7.144448E8,245000.0,475000.0,215,360,6.457101E8,430000.0,316949.0,0.54,385000.0,147.0,330000.0,290.0,390000,1546043.0,309000.0,430,601000.0,2014,108.0,349991.0,250,"VIC",330,275,309000,218000,144587.7,300,314000.0,290,374107.8,565000.0,350.0,117.0,8.0,338760.0,320,375,2700000.0,300,58,250,1726,3900000.0,279000.0
230000.0,389000.0,345000,305000,6,82000,280,260,267000,290000.0,267000,1833,338000.0,1833,359000,295000,"Unit",42.0,235000,439000,330,400000,80.0,618,3.0,null,355000.0,830,340,"30/06/2014 12:00:00 AM",195000.0,310,194672.4,1394,551082.0,250,87,24000,270,3.0,270000.0,288.7387,380,235,440000.0,499500.0,250000,296.7403,520000,0.06585801,1833,200,0.04375876,214,1357,375000,1250,17.0,280000.0,175000,469000,77.26605,289950,1357,"Mornington Peninsula",338675.0,440000.0,330000,305000.0,846,"SA4_16214",278000,4.841739E8,255000.0,469000.0,220,350,3.200988E8,417450.0,325702.7,0.5121951,370000.0,33.0,325500.0,285.0,400000,543925.0,320000.0,420,730000.0,2014,25.0,353475.2,250,"VIC",330,270,320000,215000,178376.7,295,315000.0,285,385661.3,650000.0,82.0,141.0,5.0,356797.3,315,319,2375000.0,300,65,250,830,2300000.0,280000.0
