sold_both_auction_private_treaty_detailedposition10price, sold_both_auction_private_treaty_detailedposition65price, for_sale_both_auction_private_treaty_detailedposition60price, for_sale_both_auction_private_treaty_detailedposition45price, datemonth, sold_both_auction_private_treaty_minimumprice, for_rent_home_lease_detailedposition45price, for_rent_home_lease_detailedposition30price, for_sale_both_auction_private_treaty_detailedposition25price, sold_both_auction_private_treaty_detailedposition30price, for_sale_both_auction_private_treaty_position25price, for_rent_home_lease_detailedpricecalcreccount, sold_both_auction_private_treaty_detailedposition50price, for_rent_home_lease_eventcount, for_sale_both_auction_private_treaty_detailedposition65price, for_sale_both_auction_private_treaty_detailedposition40price, propertycategorisation, auction_activity_auctiontotalsold, for_sale_both_auction_private_treaty_detailedposition15price, for_sale_both_auction_private_treaty_detailedposition80price, for_rent_home_lease_detailedposition75price, for_sale_both_auction_private_treaty_position75price, auction_activity_auctionlistedcount, sold_private_treaty_daysonmarketrecordcount, auction_activity_auctionwithdrawncount, gid, sold_both_auction_private_treaty_detailedposition55price, sold_both_auction_private_treaty_detailedpricecalcreccount, for_rent_home_lease_detailedposition80price, enddate, sold_both_auction_private_treaty_detailedposition05price, for_rent_home_lease_detailedposition65price, sold_both_auction_private_treaty_standarddeviationprice, for_sale_both_auction_private_treaty_eventcount, sold_both_auction_private_treaty_detailedposition90price, for_rent_home_lease_detailedposition20price, sa42016id, for_sale_both_auction_private_treaty_minimumprice, for_rent_home_lease_detailedposition35price, auction_activity_auctionpostponedcount, sold_both_auction_private_treaty_detailedposition20price, for_rent_home_lease_geometricmeanprice, for_rent_home_lease_detailedposition90price, for_rent_home_lease_detailedposition15price, sold_both_auction_private_treaty_position75price, sold_both_auction_private_treaty_detailedposition85price, for_sale_both_auction_private_treaty_detailedposition20price, for_rent_home_lease_averageprice, for_sale_both_auction_private_treaty_detailedposition90price, sold_private_treaty_averagediscount, for_rent_home_lease_pricecalcreccount, for_rent_home_lease_detailedposition05price, gross_rental_yield, sa42016code, for_sale_both_auction_private_treaty_detailedpricecalcreccount, for_sale_both_auction_private_treaty_detailedposition70price, for_rent_home_lease_maximumprice, auction_activity_auctionsoldpriorcount, sold_both_auction_private_treaty_position25price, for_sale_both_auction_private_treaty_detailedposition05price, for_sale_both_auction_private_treaty_detailedposition85price, for_rent_home_lease_standarddeviationprice, for_sale_both_auction_private_treaty_detailedposition35price, for_sale_both_auction_private_treaty_pricecalcreccount, sa42016name, sold_both_auction_private_treaty_medianprice, sold_both_auction_private_treaty_detailedposition75price, for_sale_both_auction_private_treaty_detailedposition55price, sold_both_auction_private_treaty_detailedposition35price, sold_both_auction_private_treaty_eventcount, sa42016pid, for_sale_both_auction_private_treaty_detailedposition30price, for_sale_both_auction_private_treaty_totalprice, sold_both_auction_private_treaty_detailedposition15price, sold_both_auction_private_treaty_detailedposition80price, for_rent_home_lease_detailedposition10price, for_rent_home_lease_detailedposition85price, sold_both_auction_private_treaty_totalprice, sold_both_auction_private_treaty_detailedposition70price, for_sale_both_auction_private_treaty_geometricmeanprice, auction_activity_auctionclearancerate, sold_both_auction_private_treaty_detailedposition60price, auction_activity_auctionnotsoldcount, sold_both_auction_private_treaty_detailedposition45price, for_rent_home_lease_medianprice, for_sale_both_auction_private_treaty_detailedposition75price, for_rent_home_lease_totalprice, for_sale_both_auction_private_treaty_medianprice, for_rent_home_lease_detailedposition95price, sold_both_auction_private_treaty_detailedposition95price, dateyear, auction_activity_auctionsoldunderhammercount, sold_both_auction_private_treaty_geometricmeanprice, for_rent_home_lease_position25price, state, for_rent_home_lease_position75price, for_rent_home_lease_detailedposition40price, for_sale_both_auction_private_treaty_detailedposition50price, for_sale_both_auction_private_treaty_detailedposition10price, for_sale_both_auction_private_treaty_standarddeviationprice, for_rent_home_lease_detailedposition55price, sold_both_auction_private_treaty_detailedposition40price, for_rent_home_lease_detailedposition50price, sold_both_auction_private_treaty_averageprice, for_sale_both_auction_private_treaty_detailedposition95price, auction_activity_auctiontotalreported, sold_private_treaty_averagedaysonmarket, auction_activity_auctionsoldaftercount, for_sale_both_auction_private_treaty_averageprice, for_rent_home_lease_detailedposition70price, sold_private_treaty_discountrecordcount, for_sale_both_auction_private_treaty_maximumprice, for_rent_home_lease_detailedposition60price, for_rent_home_lease_minimumprice, for_rent_home_lease_detailedposition25price, sold_both_auction_private_treaty_pricecalcreccount, sold_both_auction_private_treaty_maximumprice, sold_both_auction_private_treaty_detailedposition25price
470000.0,920000.0,790000,698250,3,97000,500,450,580000,649600.0,580000,12071,789000.0,12074,830000,670000,"House",3433.0,500000,1080000,650,950000,4856.0,2872,72.0,null,830000.0,7560,695,"31/03/2014 12:00:00 AM",406000.0,590,902698.3,7319,1605000.0,400,79,13000,460,48.0,575000.0,523.8696,800,370,1096000.0,1361000.0,550000,564.5959,1550000,0.07517417,12071,280,0.03427123,206,5704,900000,4200,516.0,613000.0,370000,1250000,255.0714,644962,5704,"Melbourne - Inner",789000.0,1096000.0,750000,682000.0,7600,"SA4_16206",600000,5.712291E9,529500.0,1220000.0,340,750,7.589532E9,986000.0,781767.8,0.745818,870000.0,1102.0,750700.0,520.0,950000,6815237.0,720000.0,950,2230000.0,2014,2917.0,845495.1,420,"VIC",650,480,720000,440000,1685427.0,550,719950.0,520,1003906.0,2300000.0,4603.0,69.0,114.0,1001454.0,610,506,9.0E7,560,32,420,7560,2.15E7,613000.0
592000.0,1175000.0,870000,750000,3,185000,470,420,630000,760000.0,630000,5632,920273.0,5637,905000,700000,"House",3013.0,580000,1300000,630,1100000,3980.0,2616,36.0,null,990000.0,6000,680,"31/03/2014 12:00:00 AM",516580.0,560,711455.8,6320,1986500.0,390,80,50,430,27.0,685000.0,518.7346,850,375,1390000.0,1701000.0,600000,559.2779,1800000,0.07327349,5632,340,0.0276765,207,4464,1000000,4200,456.0,725000.0,450000,1500000,261.2044,690000,4464,"Melbourne - Inner East",920636.5,1390000.0,810000,795000.0,6056,"SA4_16207",660000,4.754443E9,645000.0,1525000.0,360,745,6.982785E9,1275000.0,871709.5,0.791229,1070000.0,769.0,872000.0,490.0,1100000,3149853.0,787500.0,1000,2550000.0,2014,2557.0,1018906.0,400,"VIC",630,450,787500,525000,2855066.0,500,832000.0,490,1163798.0,2425000.0,3808.0,75.0,73.0,1065063.0,590,445,1.85E8,535,88,400,6000,7550000.0,725000.0
500000.0,1005000.0,829500,690000,3,67500,495,440,570000,670000.0,570000,6433,840000.0,6442,890000,650000,"House",3009.0,498750,1150000,695,1000000,4412.0,3145,56.0,null,885000.0,6670,750,"31/03/2014 12:00:00 AM",430100.0,600,674059.9,7199,1710000.0,399,81,60000,450,38.0,595000.0,551.5508,925,380,1201000.0,1475000.0,530000,606.8466,1600000,0.07043061,6433,320,0.03219048,208,5726,950000,4000,470.0,634000.0,390000,1300000,322.7193,625000,5726,"Melbourne - Inner South",840000.0,1201000.0,780000,715000.0,6708,"SA4_16208",600000,6.6215E9,550000.0,1310000.0,350,820,6.83464E9,1100000.0,795304.3,0.7446176,940500.0,945.0,791193.0,520.0,1000000,3903844.0,730000.0,1200,2200000.0,2014,2539.0,891201.9,420,"VIC",695,475,730000,450000,1.547684E7,550,750000.0,520,1024684.0,2170000.0,4041.0,70.0,123.0,1156392.0,650,643,1.17E9,580,80,420,6670,1.085E7,634000.0
343500.0,558000.0,405775,375650,3,10000,340,320,339800,412000.0,339800,8405,490000.0,8407,423938,365000,"House",1994.0,319000,500000,390,468800,3093.0,4321,62.0,null,510000.0,7071,409,"31/03/2014 12:00:00 AM",325000.0,370,263851.3,17309,790000.0,310,82,6000,330,32.0,378500.0,357.0037,460,300,615000.0,701000.0,329900,365.4807,600000,0.06232406,8405,280,0.03714286,209,15950,443044,1800,331.0,395000.0,280000,550000,88.4402,355570,15950,"Melbourne - North East",490000.0,615000.0,396000,430000.0,7093,"SA4_16209",349000,7.001531E9,360000.0,650000.0,290,430,3.868157E9,582000.0,407477.6,0.6810109000000001,535000.0,831.0,466000.0,350.0,468800,3071865.0,385537.0,520,950000.0,2014,1663.0,508802.4,320,"VIC",390,330,385504,300495,256972.4,350,446000.0,350,547045.3,749900.0,2928.0,87.0,123.0,438967.4,380,1141,8000000.0,360,71,320,7071,5050000.0,395000.0
320000.0,500000.0,407000,374000,3,100000,330,320,335933,375000.0,335933,5947,435000.0,5949,420215,364000,"House",1167.0,310000,490000,376,460000,2092.0,3206,82.0,null,453000.0,5212,390,"31/03/2014 12:00:00 AM",300000.0,360,232695.1,12921,700000.0,300,83,8800,320,38.0,345000.0,346.9682,430,300,550000.0,627000.0,324188,354.6632,600000,0.06660448,5947,275,0.040632,210,12094,440000,4000,366.0,360000.0,270000,539000,108.2385,353593,12094,"Melbourne - North West",435125.0,550000.0,395000,390000.0,5232,"SA4_16210",345000,5.231015E9,332000.0,585000.0,290,400,2.542646E9,525000.0,403069.0,0.5911854,475000.0,723.0,420000.0,340.0,460000,2109182.0,384025.0,480,815000.0,2014,801.0,457129.1,310,"VIC",376,330,384025,297000,229709.4,350,405000.0,340,487844.7,735000.0,1974.0,104.0,56.0,432529.8,365,1225,6500000.0,350,33,310,5212,5709000.0,360000.0
367750.0,580000.0,500000,450000,3,90000,370,350,390000,442000.0,390000,6013,515000.0,6020,530000,440000,"House",1175.0,360000,620000,420,590000,1687.0,6324,53.0,null,532500.0,8585,440,"31/03/2014 12:00:00 AM",340000.0,400,227307.5,10876,780000.0,330,84,3900,350,20.0,410000.0,379.7245,480,320,635000.0,713000.0,380000,388.1618,735000,0.06043250000000001,6013,285,0.03786408,211,10312,556450,1400,251.0,427000.0,295000,665000,88.99438,420000,10312,"Melbourne - Outer East",515000.0,635000.0,490000,460000.0,8618,"SA4_16211",400000,5.379609E9,390000.0,670000.0,305,450,4.807563E9,605000.0,485659.3,0.7389937,553110.0,328.0,494000.0,375.0,590000,2334017.0,473813.0,530,925000.0,2014,924.0,528872.9,340,"VIC",420,360,473813,340000,267069.8,380,475000.0,375,559995.7,875800.0,1590.0,58.0,66.0,521684.3,410,1098,9000000.0,390,44,340,8585,6050000.0,427000.0
325000.0,532250.0,410000,377000,3,115000,350,320,339950,380000.0,339950,13194,450000.0,13200,425525,367725,"House",1774.0,317000,500000,400,470000,2703.0,7587,117.0,null,470000.0,11015,420,"31/03/2014 12:00:00 AM",305000.0,380,265592.9,28493,828000.0,310,85,10000,330,66.0,352250.0,360.3195,480,300,621000.0,747000.0,329570,370.44199999999995,630000,0.05777222,13194,265,0.04044444,212,26936,445822,2350,441.0,367500.0,275000,552258,95.32021,358500,26936,"Melbourne - South East",450000.0,621000.0,397900,397500.0,11061,"SA4_16212",349900,1.189061E10,340000.0,680000.0,290,450,5.862762E9,575000.0,409629.9,0.6900039000000001,500000.0,649.0,430000.0,350.0,470000,4887611.0,387545.0,550,970000.0,2014,1333.0,488857.4,320,"VIC",400,340,387540,300000,531558.6,360,415000.0,350,532252.6,755000.0,2571.0,84.0,95.0,441439.2,390,2695,8.0E7,370,30,320,11015,4350000.0,367500.0
283350.0,465000.0,399000,362050,3,122000,320,300,318426,350000.0,318426,16268,410000.0,16284,413210,350000,"House",1632.0,292688,480000,380,450000,2687.0,7989,94.0,null,428000.0,10904,400,"31/03/2014 12:00:00 AM",255000.0,350,217295.3,28090,680000.0,280,86,3000,300,75.0,320000.0,338.38599999999997,455,275,525000.0,610000.0,303925,348.37300000000005,569900,0.06501494,16268,250,0.04185366,213,27221,430000,1962,550.0,335000.0,249000,510000,93.45068,340000,27221,"Melbourne - West",410000.0,525000.0,385378,365000.0,10950,"SA4_16213",329500,1.123781E10,305000.0,560000.0,265,420,5.004823E9,490000.0,383360.4,0.6517571999999999,445000.0,770.0,392000.0,330.0,450000,5667331.0,374850.0,515,800000.0,2014,1082.0,427246.5,290,"VIC",380,310,374850,275000,644836.1,340,378000.0,330,458989.6,665000.0,2504.0,103.0,86.0,412836.1,360,3857,1.0E8,350,31,290,10904,8000000.0,335000.0
315000.0,535000.0,500000,420000,3,39000,330,300,350000,377000.0,350000,6174,450000.0,6176,545000,395000,"House",530.0,317000,700000,410,645000,1148.0,5431,71.0,null,480000.0,6887,435,"31/03/2014 12:00:00 AM",295000.0,375,395074.1,11060,875000.0,290,87,12500,315,49.0,349000.0,362.4658,530,280,620000.0,760000.0,335000,390.5188,900000,0.07328989999999999,6174,250,0.03928889,214,10674,585000,7000,107.0,360115.0,265000,790000,234.6814,380000,10674,"Mornington Peninsula",450000.0,620000.0,475000,390000.0,6918,"SA4_16214",365000,6.084194E9,330500.0,680000.0,265,470,3.850381E9,577500.0,485516.7,0.49671980000000004,509000.0,452.0,430000.0,340.0,645000,2411063.0,449000.0,650,1150000.0,2014,423.0,495418.1,300,"VIC",410,320,449000,295000,480883.8,350,410000.0,340,559079.5,1250000.0,1067.0,111.0,49.0,570001.3,390,2827,1.5E7,360,69,300,6887,8200000.0,360115.0
