sold_both_auction_private_treaty_detailedposition10price, sold_both_auction_private_treaty_detailedposition65price, for_sale_both_auction_private_treaty_detailedposition60price, for_sale_both_auction_private_treaty_detailedposition45price, datemonth, sold_both_auction_private_treaty_minimumprice, for_rent_home_lease_detailedposition45price, for_rent_home_lease_detailedposition30price, for_sale_both_auction_private_treaty_detailedposition25price, sold_both_auction_private_treaty_detailedposition30price, for_sale_both_auction_private_treaty_position25price, for_rent_home_lease_detailedpricecalcreccount, sold_both_auction_private_treaty_detailedposition50price, for_rent_home_lease_eventcount, for_sale_both_auction_private_treaty_detailedposition65price, for_sale_both_auction_private_treaty_detailedposition40price, propertycategorisation, auction_activity_auctiontotalsold, for_sale_both_auction_private_treaty_detailedposition15price, for_sale_both_auction_private_treaty_detailedposition80price, for_rent_home_lease_detailedposition75price, for_sale_both_auction_private_treaty_position75price, auction_activity_auctionlistedcount, sold_private_treaty_daysonmarketrecordcount, auction_activity_auctionwithdrawncount, gid, sold_both_auction_private_treaty_detailedposition55price, sold_both_auction_private_treaty_detailedpricecalcreccount, for_rent_home_lease_detailedposition80price, enddate, sold_both_auction_private_treaty_detailedposition05price, for_rent_home_lease_detailedposition65price, sold_both_auction_private_treaty_standarddeviationprice, for_sale_both_auction_private_treaty_eventcount, sold_both_auction_private_treaty_detailedposition90price, for_rent_home_lease_detailedposition20price, sa42016id, for_sale_both_auction_private_treaty_minimumprice, for_rent_home_lease_detailedposition35price, auction_activity_auctionpostponedcount, sold_both_auction_private_treaty_detailedposition20price, for_rent_home_lease_geometricmeanprice, for_rent_home_lease_detailedposition90price, for_rent_home_lease_detailedposition15price, sold_both_auction_private_treaty_position75price, sold_both_auction_private_treaty_detailedposition85price, for_sale_both_auction_private_treaty_detailedposition20price, for_rent_home_lease_averageprice, for_sale_both_auction_private_treaty_detailedposition90price, sold_private_treaty_averagediscount, for_rent_home_lease_pricecalcreccount, for_rent_home_lease_detailedposition05price, gross_rental_yield, sa42016code, for_sale_both_auction_private_treaty_detailedpricecalcreccount, for_sale_both_auction_private_treaty_detailedposition70price, for_rent_home_lease_maximumprice, auction_activity_auctionsoldpriorcount, sold_both_auction_private_treaty_position25price, for_sale_both_auction_private_treaty_detailedposition05price, for_sale_both_auction_private_treaty_detailedposition85price, for_rent_home_lease_standarddeviationprice, for_sale_both_auction_private_treaty_detailedposition35price, for_sale_both_auction_private_treaty_pricecalcreccount, sa42016name, sold_both_auction_private_treaty_medianprice, sold_both_auction_private_treaty_detailedposition75price, for_sale_both_auction_private_treaty_detailedposition55price, sold_both_auction_private_treaty_detailedposition35price, sold_both_auction_private_treaty_eventcount, sa42016pid, for_sale_both_auction_private_treaty_detailedposition30price, for_sale_both_auction_private_treaty_totalprice, sold_both_auction_private_treaty_detailedposition15price, sold_both_auction_private_treaty_detailedposition80price, for_rent_home_lease_detailedposition10price, for_rent_home_lease_detailedposition85price, sold_both_auction_private_treaty_totalprice, sold_both_auction_private_treaty_detailedposition70price, for_sale_both_auction_private_treaty_geometricmeanprice, auction_activity_auctionclearancerate, sold_both_auction_private_treaty_detailedposition60price, auction_activity_auctionnotsoldcount, sold_both_auction_private_treaty_detailedposition45price, for_rent_home_lease_medianprice, for_sale_both_auction_private_treaty_detailedposition75price, for_rent_home_lease_totalprice, for_sale_both_auction_private_treaty_medianprice, for_rent_home_lease_detailedposition95price, sold_both_auction_private_treaty_detailedposition95price, dateyear, auction_activity_auctionsoldunderhammercount, sold_both_auction_private_treaty_geometricmeanprice, for_rent_home_lease_position25price, state, for_rent_home_lease_position75price, for_rent_home_lease_detailedposition40price, for_sale_both_auction_private_treaty_detailedposition50price, for_sale_both_auction_private_treaty_detailedposition10price, for_sale_both_auction_private_treaty_standarddeviationprice, for_rent_home_lease_detailedposition55price, sold_both_auction_private_treaty_detailedposition40price, for_rent_home_lease_detailedposition50price, sold_both_auction_private_treaty_averageprice, for_sale_both_auction_private_treaty_detailedposition95price, auction_activity_auctiontotalreported, sold_private_treaty_averagedaysonmarket, auction_activity_auctionsoldaftercount, for_sale_both_auction_private_treaty_averageprice, for_rent_home_lease_detailedposition70price, sold_private_treaty_discountrecordcount, for_sale_both_auction_private_treaty_maximumprice, for_rent_home_lease_detailedposition60price, for_rent_home_lease_minimumprice, for_rent_home_lease_detailedposition25price, sold_both_auction_private_treaty_pricecalcreccount, sold_both_auction_private_treaty_maximumprice, sold_both_auction_private_treaty_detailedposition25price
356000.0,587000.0,515000,440000,12,63000,390,350,360000,436000.0,360000,37420,520000.0,37429,548625,419000,"Unit",2150.0,300000,645000,500,600000,3745.0,4333,155.0,null,542000.0,17216,530,"31/12/2014 12:00:00 AM",300000.0,450,360921.9,11393,820000.0,320,79,1200,360,84.0,400000.0,414.3373,625,300,645000.0,733000.0,336000,440.4715,794500,0.066586,37420,250,0.04,206,10463,573563,10000,517.0,418650.0,210000,695000,182.2151,399000,10463,"Melbourne - Inner",520000.0,645000.0,490000,457000.0,17399,"SA4_16206",380000,5.712402E9,380500.0,685000.0,280,570,1.00574E10,610000.0,466942.3,0.6073446,562500.0,1230.0,499000.0,400.0,600000,1.648244E7,463838.0,740,1018000.0,2014,1633.0,529774.3,330,"VIC",500,380,463838,269000,619215.4,420,480000.0,400,584188.8,1029000.0,3540.0,88.0,86.0,545962.2,480,1602,4.0E7,440,10,330,17216,1.0E7,418650.0
379000.0,600280.0,539500,479000,12,97500,360,330,385000,465000.0,385000,6994,545000.0,6997,565000,450000,"Unit",683.0,324000,660000,430,625000,987.0,810,28.0,null,560000.0,3239,450,"31/12/2014 12:00:00 AM",348000.0,400,247827.4,2598,835000.0,295,80,10000,340,11.0,430000.0,360.7322,500,260,661500.0,750000.0,359000,377.0793,780000,0.08227453,6994,205,0.03530275,207,2217,595000,1995,114.0,448000.0,140000,700000,115.0056,430000,2217,"Melbourne - Inner East",545000.0,661500.0,510000,485000.0,3260,"SA4_16207",400000,1.151266E9,402000.0,700000.0,220,475,1.905192E9,635000.0,461530.1,0.6962283,582000.0,273.0,525000.0,370.0,625000,2637293.0,497000.0,575,978000.0,2014,569.0,550176.3,310,"VIC",430,350,497000,220000,248495.7,380,505000.0,370,588203.9,950000.0,981.0,86.0,17.0,519290.2,420,194,2595000.0,390,60,310,3239,4000000.0,448000.0
350000.0,580000.0,495000,430000,12,110000,350,320,360000,442000.0,360000,8762,511500.0,8766,518700,400000,"Unit",938.0,314000,600000,430,580000,1449.0,1243,47.0,null,530000.0,3865,450,"31/12/2014 12:00:00 AM",300000.0,400,282095.1,3060,820000.0,290,81,75000,330,26.0,400000.0,366.8475,520,270,637000.0,735000.0,345000,384.1261,750000,0.06324627,8762,240,0.03659824,208,2757,550000,2625,164.0,425000.0,250000,665000,137.3386,390000,2757,"Melbourne - Inner South",511500.0,637000.0,475000,459000.0,3888,"SA4_16208",375000,1.410058E9,378000.0,680000.0,260,480,2.204166E9,600000.0,460145.6,0.6963623000000001,553000.0,353.0,494000.0,360.0,580000,3365713.0,450000.0,595,996000.0,2014,774.0,526332.2,300,"VIC",430,340,450000,290000,345720.9,370,475000.0,360,570288.6,900000.0,1347.0,74.0,33.0,511446.4,410,336,9000000.0,385,34,300,3865,4725001.0,425000.0
276000.0,445000.0,380000,345000,12,109000,310,290,295000,355000.0,295000,3914,409000.0,3914,390000,330000,"Unit",278.0,270000,450000,350,429000,466.0,601,11.0,null,420000.0,1458,370,"31/12/2014 12:00:00 AM",235000.0,340,145245.0,1482,582000.0,280,82,35412,300,10.0,327500.0,316.4638,400,265,480000.0,540000.0,280000,323.2506,530000,0.06072693,3914,220,0.04063492,209,1363,400000,1020,63.0,344500.0,220000,485555,67.37045,320000,1363,"Melbourne - North East",409500.0,480000.0,369075,370000.0,1463,"SA4_16209",305000,5.129549E8,300000.0,505000.0,250,380,6.198231E8,461000.0,354364.9,0.6275395,430000.0,157.0,395000.0,320.0,429000,1265203.0,350000.0,435,663000.0,2014,215.0,403905.9,285,"VIC",350,300,350000,250000,139381.2,320,381500.0,320,425118.7,599000.0,443.0,80.0,8.0,376342.5,350,131,2418938.0,330,30,285,1458,1725000.0,344500.0
250000.0,402500.0,355050,315000,12,140000,310,295,285000,315000.0,285000,1674,350000.0,1676,367500,300000,"Unit",120.0,260000,400000,350,390000,225.0,340,13.0,null,370000.0,699,350,"31/12/2014 12:00:00 AM",228000.0,330,109412.8,729,525000.0,280,83,22000,300,1.0,290000.0,312.8861,380,270,442500.0,487500.0,270000,317.4952,460000,0.05962988,1674,230,0.04754286,210,695,380000,595,48.0,301000.0,225000,435000,53.46029,298500,695,"Melbourne - North West",350000.0,442500.0,340000,323000.0,702,"SA4_16210",294263,2.429127E8,275000.0,465000.0,255,365,2.631973E8,422500.0,332076.7,0.5454545999999999,385000.0,91.0,339500.0,320.0,390000,531487.0,330000.0,400,585000.0,2014,72.0,361652.5,290,"VIC",350,300,330000,250000,168247.9,320,331000.0,320,376534.1,520000.0,220.0,113.0,6.0,349514.7,340,137,4000000.0,330,66,290,699,990000.0,301000.0
312000.0,460000.0,390000,360000,12,120000,330,310,320000,370000.0,320000,2541,420000.0,2541,395000,350000,"Unit",131.0,290000,450000,365,435000,186.0,710,6.0,null,430000.0,1276,375,"31/12/2014 12:00:00 AM",277000.0,350,162620.6,1191,598000.0,300,84,50000,320,1.0,345000.0,332.0073,400,285,500000.0,550000.0,300000,336.6277,500000,0.0643216,2541,260,0.04085714,211,1141,410000,625,27.0,360000.0,249375,480000,54.70346,340000,1141,"Melbourne - Outer East",420000.0,500000.0,380000,380000.0,1291,"SA4_16211",330000,4.346025E8,330000.0,521500.0,280,390,5.652503E8,480000.0,365978.1,0.7081081,445000.0,49.0,405101.0,330.0,435000,855371.0,370000.0,430,668000.0,2014,104.0,423691.9,300,"VIC",365,320,370000,270000,116084.8,340,392000.0,330,442986.2,550000.0,185.0,52.0,1.0,380896.1,360,86,2250000.0,345,34,300,1276,3100000.0,360000.0
244000.0,442250.0,350000,310000,12,110000,300,275,270000,320000.0,270000,5498,380000.0,5503,360000,300000,"Unit",234.0,245000,435000,360,400000,388.0,889,13.0,null,405000.0,1852,375,"31/12/2014 12:00:00 AM",205000.0,340,247904.3,2610,660000.0,260,85,15000,285,10.0,285000.0,311.8337,420,245,492000.0,599950.0,260000,321.0886,525000,0.06160351,5498,215,0.04242105,212,2441,380000,923,54.0,300000.0,197500,473813,79.64010999999999,290000,2441,"Melbourne - South East",380000.0,492000.0,339000,335000.0,1859,"SA4_16212",280000,8.694842E8,268000.0,535000.0,230,390,7.923546E8,468000.0,333099.3,0.6393443,425000.0,113.0,362000.0,310.0,400000,1765345.0,325000.0,470,775000.0,2014,180.0,391077.6,265,"VIC",360,295,325000,224550,140763.2,320,350000.0,310,427837.3,650000.0,366.0,96.0,15.0,356200.0,350,294,1720000.0,330,49,265,1852,6716803.0,300000.0
238000.0,420000.0,340000,300000,12,107500,290,264,260000,304000.0,260000,5562,360000.0,5562,355000,290000,"Unit",207.0,235000,420000,340,390000,443.0,881,21.0,null,380000.0,1745,350,"31/12/2014 12:00:00 AM",205000.0,320,140117.7,2262,555000.0,245,86,22000,270,28.0,277000.0,294.1393,390,230,462540.0,509000.0,249500,302.6214,480000,0.06159949,5562,200,0.04261111,213,2152,375000,1300,79.0,290000.0,189000,448875,76.55956,280000,2152,"Melbourne - West",360000.0,462540.0,325000,315000.0,1755,"SA4_16213",270000,7.289858E8,260000.0,482000.0,220,370,6.729076E8,440000.0,317395.5,0.5348837,400000.0,156.0,345000.0,295.0,390000,1683180.0,310000.0,430,620000.0,2014,128.0,362941.9,250,"VIC",340,280,310000,215000,139714.6,300,330000.0,295,385620.4,559000.0,387.0,111.0,11.0,338748.1,330,342,2700000.0,310,55,250,1745,1280000.0,290000.0
235000.0,389000.0,340000,300000,12,108000,285,265,260000,291500.0,260000,1696,335250.0,1696,350000,295000,"Unit",34.0,235000,435000,330,399000,77.0,600,5.0,null,351000.0,791,345,"31/12/2014 12:00:00 AM",195000.0,310,178731.2,1340,555500.0,250,87,32000,270,3.0,270000.0,292.5146,380,240,450000.0,507000.0,250000,300.6834,515000,0.06494997,1696,205,0.04498136,214,1306,370000,1400,14.0,280000.0,170000,460000,81.53113,285000,1306,"Mornington Peninsula",335250.0,450000.0,325000,303000.0,811,"SA4_16214",274950,4.576371E8,251000.0,475000.0,225,355,3.029215E8,417500.0,320468.0,0.45333329999999994,370000.0,34.0,325000.0,290.0,399000,509959.0,310000.0,415,663002.0,2014,20.0,352927.9,260,"VIC",330,280,310000,210000,170624.5,300,312000.0,290,382960.2,635000.0,75.0,121.0,3.0,350411.2,320,282,1800000.0,300,65,260,791,1700000.0,280000.0
