sold_both_auction_private_treaty_detailedposition10price, sold_both_auction_private_treaty_detailedposition65price, for_sale_both_auction_private_treaty_detailedposition60price, for_sale_both_auction_private_treaty_detailedposition45price, datemonth, sold_both_auction_private_treaty_minimumprice, for_rent_home_lease_detailedposition45price, for_rent_home_lease_detailedposition30price, for_sale_both_auction_private_treaty_detailedposition25price, sold_both_auction_private_treaty_detailedposition30price, for_sale_both_auction_private_treaty_position25price, for_rent_home_lease_detailedpricecalcreccount, sold_both_auction_private_treaty_detailedposition50price, for_rent_home_lease_eventcount, for_sale_both_auction_private_treaty_detailedposition65price, for_sale_both_auction_private_treaty_detailedposition40price, propertycategorisation, auction_activity_auctiontotalsold, for_sale_both_auction_private_treaty_detailedposition15price, for_sale_both_auction_private_treaty_detailedposition80price, for_rent_home_lease_detailedposition75price, for_sale_both_auction_private_treaty_position75price, auction_activity_auctionlistedcount, sold_private_treaty_daysonmarketrecordcount, auction_activity_auctionwithdrawncount, gid, sold_both_auction_private_treaty_detailedposition55price, sold_both_auction_private_treaty_detailedpricecalcreccount, for_rent_home_lease_detailedposition80price, enddate, sold_both_auction_private_treaty_detailedposition05price, for_rent_home_lease_detailedposition65price, sold_both_auction_private_treaty_standarddeviationprice, for_sale_both_auction_private_treaty_eventcount, sold_both_auction_private_treaty_detailedposition90price, for_rent_home_lease_detailedposition20price, sa42016id, for_sale_both_auction_private_treaty_minimumprice, for_rent_home_lease_detailedposition35price, auction_activity_auctionpostponedcount, sold_both_auction_private_treaty_detailedposition20price, for_rent_home_lease_geometricmeanprice, for_rent_home_lease_detailedposition90price, for_rent_home_lease_detailedposition15price, sold_both_auction_private_treaty_position75price, sold_both_auction_private_treaty_detailedposition85price, for_sale_both_auction_private_treaty_detailedposition20price, for_rent_home_lease_averageprice, for_sale_both_auction_private_treaty_detailedposition90price, sold_private_treaty_averagediscount, for_rent_home_lease_pricecalcreccount, for_rent_home_lease_detailedposition05price, gross_rental_yield, sa42016code, for_sale_both_auction_private_treaty_detailedpricecalcreccount, for_sale_both_auction_private_treaty_detailedposition70price, for_rent_home_lease_maximumprice, auction_activity_auctionsoldpriorcount, sold_both_auction_private_treaty_position25price, for_sale_both_auction_private_treaty_detailedposition05price, for_sale_both_auction_private_treaty_detailedposition85price, for_rent_home_lease_standarddeviationprice, for_sale_both_auction_private_treaty_detailedposition35price, for_sale_both_auction_private_treaty_pricecalcreccount, sa42016name, sold_both_auction_private_treaty_medianprice, sold_both_auction_private_treaty_detailedposition75price, for_sale_both_auction_private_treaty_detailedposition55price, sold_both_auction_private_treaty_detailedposition35price, sold_both_auction_private_treaty_eventcount, sa42016pid, for_sale_both_auction_private_treaty_detailedposition30price, for_sale_both_auction_private_treaty_totalprice, sold_both_auction_private_treaty_detailedposition15price, sold_both_auction_private_treaty_detailedposition80price, for_rent_home_lease_detailedposition10price, for_rent_home_lease_detailedposition85price, sold_both_auction_private_treaty_totalprice, sold_both_auction_private_treaty_detailedposition70price, for_sale_both_auction_private_treaty_geometricmeanprice, auction_activity_auctionclearancerate, sold_both_auction_private_treaty_detailedposition60price, auction_activity_auctionnotsoldcount, sold_both_auction_private_treaty_detailedposition45price, for_rent_home_lease_medianprice, for_sale_both_auction_private_treaty_detailedposition75price, for_rent_home_lease_totalprice, for_sale_both_auction_private_treaty_medianprice, for_rent_home_lease_detailedposition95price, sold_both_auction_private_treaty_detailedposition95price, dateyear, auction_activity_auctionsoldunderhammercount, sold_both_auction_private_treaty_geometricmeanprice, for_rent_home_lease_position25price, state, for_rent_home_lease_position75price, for_rent_home_lease_detailedposition40price, for_sale_both_auction_private_treaty_detailedposition50price, for_sale_both_auction_private_treaty_detailedposition10price, for_sale_both_auction_private_treaty_standarddeviationprice, for_rent_home_lease_detailedposition55price, sold_both_auction_private_treaty_detailedposition40price, for_rent_home_lease_detailedposition50price, sold_both_auction_private_treaty_averageprice, for_sale_both_auction_private_treaty_detailedposition95price, auction_activity_auctiontotalreported, sold_private_treaty_averagedaysonmarket, auction_activity_auctionsoldaftercount, for_sale_both_auction_private_treaty_averageprice, for_rent_home_lease_detailedposition70price, sold_private_treaty_discountrecordcount, for_sale_both_auction_private_treaty_maximumprice, for_rent_home_lease_detailedposition60price, for_rent_home_lease_minimumprice, for_rent_home_lease_detailedposition25price, sold_both_auction_private_treaty_pricecalcreccount, sold_both_auction_private_treaty_maximumprice, sold_both_auction_private_treaty_detailedposition25price
359000.0,602500.0,514000,440000,6,63000,395,350,360000,444100.0,360000,36342,530000.0,36352,548625,419000,"Unit",2239.0,300000,645000,500,600000,3778.0,4681,192.0,null,552000.0,16769,540,"30/06/2015 12:00:00 AM",300000.0,460,387420.3,12031,879000.0,320,79,12345,365,115.0,408000.0,417.9919,625,300,670000.0,771000.0,340000,443.5657,799950,0.06870828,36342,255,0.03924528,206,10985,570000,10000,518.0,425000.0,210000,695000,180.8035,399000,10985,"Melbourne - Inner",530000.0,670000.0,490000,462000.0,16942,"SA4_16206",380000,6.08126E9,386000.0,717000.0,280,570,1.019364E10,635000.0,471137.6,0.6094175999999999,580000.0,1264.0,505000.0,400.0,600000,1.612007E7,460000.0,735,1150000.0,2015,1721.0,545614.6,340,"VIC",500,380,460000,270000,602682.9,420,485000.0,400,607886.2,1135000.0,3674.0,96.0,62.0,553596.7,490,1784,3.5E7,445,25,340,16769,1.0E7,425000.0
376000.0,614250.0,540000,479000,6,97500,370,340,380000,475000.0,380000,6471,550000.0,6473,566000,450000,"Unit",641.0,300000,660000,440,625000,905.0,891,26.0,null,568800.0,3406,450,"30/06/2015 12:00:00 AM",343050.0,410,245576.7,2567,855000.0,310,80,40000,350,12.0,437000.0,372.4515,500,290,675000.0,775000.0,350000,387.441,775000,0.07508201,6471,215,0.03592727,207,2163,595000,1995,108.0,451000.0,139500,700000,113.3196,425000,2163,"Melbourne - Inner East",550000.0,675000.0,515000,498000.0,3423,"SA4_16207",400000,1.119337E9,405600.0,720000.0,250,480,2.036885E9,643000.0,456739.9,0.7146043000000001,586800.0,242.0,535000.0,380.0,625000,2507131.0,499000.0,570,1015000.0,2015,533.0,558536.1,330,"VIC",440,360,499000,200000,263562.3,390,515000.0,380,598028.6,900000.0,897.0,102.0,6.0,517493.0,420,209,4000000.0,400,99,330,3406,3000000.0,451000.0
345000.0,590500.0,500000,430000,6,110000,350,320,360000,445000.0,360000,8649,525000.0,8651,520000,405000,"Unit",951.0,310000,605000,430,580000,1386.0,1222,43.0,null,546000.0,3840,450,"30/06/2015 12:00:00 AM",292000.0,400,281900.6,3041,842000.0,290,81,39000,330,25.0,400000.0,370.045,530,275,655000.0,750000.0,340000,387.7404,748125,0.06237023,8649,245,0.03615238,208,2729,550000,8000,170.0,426000.0,250000,660000,156.4558,390000,2729,"Melbourne - Inner South",525000.0,655000.0,480000,465000.0,3865,"SA4_16208",379000,1.401233E9,377000.0,696000.0,260,480,2.22712E9,625000.0,459856.1,0.7204546,567500.0,327.0,500000.0,365.0,580000,3353567.0,455000.0,600,1035000.0,2015,781.0,533504.0,300,"VIC",430,350,455000,285000,385089.8,375,485000.0,365,579979.1,890000.0,1320.0,75.0,25.0,513460.2,420,310,9450000.0,390,34,300,3840,4498666.0,426000.0
289000.0,455000.0,380000,345000,6,109000,310,295,295000,356000.0,295000,3857,412500.0,3857,395000,330000,"Unit",271.0,270000,455000,360,439000,435.0,647,11.0,null,425000.0,1563,370,"30/06/2015 12:00:00 AM",256500.0,340,145786.0,1562,599000.0,280,82,20000,300,8.0,334900.0,320.2312,400,270,495000.0,555000.0,281794,327.0954,539000,0.07026394,3857,230,0.0403394,209,1446,415000,780,56.0,347086.0,220000,490000,67.57811,320000,1446,"Melbourne - North East",412500.0,495000.0,370000,370000.0,1572,"SA4_16209",300000,5.517684E8,310000.0,520000.0,260,390,6.784033E8,474000.0,359340.3,0.6437055,437500.0,143.0,399950.0,320.0,439000,1261607.0,350000.0,450,680000.0,2015,215.0,414155.3,290,"VIC",360,310,350000,250000,143607.0,330,385000.0,320,434039.3,630000.0,421.0,89.0,7.0,381582.6,350,151,2418938.0,330,30,290,1563,1805000.0,347086.0
261000.0,400000.0,359900,320000,6,137500,310,300,285000,315000.0,285000,1677,355000.0,1678,368000,310000,"Unit",111.0,262000,420000,350,395000,200.0,348,12.0,null,372500.0,711,360,"30/06/2015 12:00:00 AM",240000.0,340,113732.7,705,539000.0,280,83,30000,300,4.0,290000.0,316.7045,390,275,440000.0,499000.0,274313,321.8712,480000,0.05695977,1677,240,0.04687324,210,661,380000,1716,40.0,305000.0,230000,449000,63.49142,300000,661,"Melbourne - North West",355000.0,440000.0,349000,325000.0,717,"SA4_16210",291769,2.368719E8,278500.0,469000.0,260,370,2.716822E8,420000.0,338097.4,0.555,389000.0,80.0,344000.0,320.0,395000,539778.0,330000.0,410,605000.0,2015,71.0,366867.4,290,"VIC",350,305,330000,250000,180237.8,325,335000.0,320,382112.8,550000.0,200.0,113.0,4.0,358353.9,345,135,4000000.0,330,66,290,711,990000.0,305000.0
325000.0,470000.0,390000,369950,6,120000,330,315,325000,380000.0,325000,2558,428888.0,2558,400000,360000,"Unit",132.0,295000,460000,370,440000,163.0,708,4.0,null,440000.0,1409,380,"30/06/2015 12:00:00 AM",295000.0,350,184871.7,1190,625000.0,300,84,50000,320,3.0,356000.0,335.7003,400,290,510000.0,570000.0,310000,340.2326,515000,0.04766403,2558,260,0.04122288,211,1130,420000,625,23.0,369000.0,250000,485000,54.336619999999996,350000,1130,"Melbourne - Outer East",428888.0,510000.0,380000,392000.0,1423,"SA4_16211",340000,4.429146E8,345000.0,535000.0,280,390,6.45657E8,495000.0,376305.6,0.7719298000000001,455000.0,33.0,416000.0,340.0,440000,870315.0,378000.0,430,708000.0,2015,109.0,437623.3,310,"VIC",370,325,378000,280000,127248.3,340,402000.0,340,458237.8,580000.0,171.0,48.0,5.0,391959.8,360,86,2250000.0,350,34,310,1409,4400000.0,369000.0
259000.0,450000.0,350000,315000,6,121500,300,280,270000,330000.0,270000,5379,395000.0,5381,360000,300000,"Unit",266.0,245000,435000,360,400000,415.0,926,15.0,null,415000.0,1913,380,"30/06/2015 12:00:00 AM",220000.0,340,189331.8,2649,695000.0,260,85,15000,290,9.0,295000.0,314.2177,420,250,518000.0,630000.0,260000,323.1757,530000,0.06075053,5379,220,0.04146836,212,2464,380000,1000,56.0,314000.0,190000,475000,78.71174,295000,2464,"Melbourne - South East",395000.0,518000.0,340000,340000.0,1925,"SA4_16212",285000,8.816972E8,275000.0,575000.0,240,390,8.411411E8,480000.0,332625.8,0.6803069,430000.0,107.0,370000.0,315.0,400000,1738362.0,329000.0,470,810700.0,2015,210.0,406257.9,270,"VIC",360,299,329000,220000,147369.1,320,355000.0,315,439697.4,648375.0,391.0,109.0,11.0,357831.7,350,273,1550000.0,330,50,270,1913,2090000.0,314000.0
248500.0,425000.0,340000,299999,6,110000,290,270,260000,313000.0,260000,5636,367000.0,5637,350000,290000,"Unit",230.0,235000,420000,345,390500,451.0,917,25.0,null,381000.0,1794,350,"30/06/2015 12:00:00 AM",207000.0,320,141404.4,2272,567500.0,250,86,22000,275,31.0,283000.0,297.3997,395,235,472000.0,525000.0,249000,305.8439,490000,0.06337343,5636,200,0.04250681,213,2169,375000,1300,92.0,299000.0,188500,450000,76.12479,280000,2169,"Melbourne - West",367000.0,472000.0,329000,325000.0,1802,"SA4_16213",270000,7.408084E8,270000.0,490000.0,220,370,7.060743E8,449500.0,318397.5,0.5665024999999999,405000.0,157.0,350500.0,300.0,390500,1723736.0,310000.0,440,635000.0,2015,138.0,370820.3,260,"VIC",345,280,310000,210000,158668.9,300,339000.0,300,393575.4,565000.0,406.0,121.0,9.0,341543.8,330,358,3330000.0,310,46,260,1794,1470000.0,299000.0
240000.0,400000.0,335000,299950,6,103500,285,265,265000,295000.0,265000,1730,337000.0,1730,350000,290000,"Unit",25.0,230000,439950,335,400000,60.0,601,5.0,null,352500.0,809,350,"30/06/2015 12:00:00 AM",212020.0,315,173115.5,1266,580000.0,250,87,33500,270,3.0,272500.0,294.5372,380,240,465000.0,535000.0,250000,303.4786,545000,0.06377949999999999,1730,210,0.04551929,214,1241,375000,2450,6.0,284500.0,170000,490000,94.53104,285000,1241,"Mornington Peninsula",337000.0,465000.0,320000,305000.0,833,"SA4_16214",275000,4.365135E8,258000.0,498240.0,225,360,3.144442E8,435000.0,320582.8,0.462963,375000.0,25.0,325000.0,295.0,400000,525018.0,310000.0,420,660000.0,2015,19.0,359904.2,260,"VIC",335,280,310000,210000,167592.3,300,315000.0,295,388682.6,635000.0,54.0,110.0,2.0,351743.4,325,269,1725000.0,310,125,260,809,1960000.0,284500.0
