sold_both_auction_private_treaty_detailedposition10price, sold_both_auction_private_treaty_detailedposition65price, for_sale_both_auction_private_treaty_detailedposition60price, for_sale_both_auction_private_treaty_detailedposition45price, datemonth, sold_both_auction_private_treaty_minimumprice, for_rent_home_lease_detailedposition45price, for_rent_home_lease_detailedposition30price, for_sale_both_auction_private_treaty_detailedposition25price, sold_both_auction_private_treaty_detailedposition30price, for_sale_both_auction_private_treaty_position25price, for_rent_home_lease_detailedpricecalcreccount, sold_both_auction_private_treaty_detailedposition50price, for_rent_home_lease_eventcount, for_sale_both_auction_private_treaty_detailedposition65price, for_sale_both_auction_private_treaty_detailedposition40price, propertycategorisation, auction_activity_auctiontotalsold, for_sale_both_auction_private_treaty_detailedposition15price, for_sale_both_auction_private_treaty_detailedposition80price, for_rent_home_lease_detailedposition75price, for_sale_both_auction_private_treaty_position75price, auction_activity_auctionlistedcount, sold_private_treaty_daysonmarketrecordcount, auction_activity_auctionwithdrawncount, gid, sold_both_auction_private_treaty_detailedposition55price, sold_both_auction_private_treaty_detailedpricecalcreccount, for_rent_home_lease_detailedposition80price, enddate, sold_both_auction_private_treaty_detailedposition05price, for_rent_home_lease_detailedposition65price, sold_both_auction_private_treaty_standarddeviationprice, for_sale_both_auction_private_treaty_eventcount, sold_both_auction_private_treaty_detailedposition90price, for_rent_home_lease_detailedposition20price, sa42016id, for_sale_both_auction_private_treaty_minimumprice, for_rent_home_lease_detailedposition35price, auction_activity_auctionpostponedcount, sold_both_auction_private_treaty_detailedposition20price, for_rent_home_lease_geometricmeanprice, for_rent_home_lease_detailedposition90price, for_rent_home_lease_detailedposition15price, sold_both_auction_private_treaty_position75price, sold_both_auction_private_treaty_detailedposition85price, for_sale_both_auction_private_treaty_detailedposition20price, for_rent_home_lease_averageprice, for_sale_both_auction_private_treaty_detailedposition90price, sold_private_treaty_averagediscount, for_rent_home_lease_pricecalcreccount, for_rent_home_lease_detailedposition05price, gross_rental_yield, sa42016code, for_sale_both_auction_private_treaty_detailedpricecalcreccount, for_sale_both_auction_private_treaty_detailedposition70price, for_rent_home_lease_maximumprice, auction_activity_auctionsoldpriorcount, sold_both_auction_private_treaty_position25price, for_sale_both_auction_private_treaty_detailedposition05price, for_sale_both_auction_private_treaty_detailedposition85price, for_rent_home_lease_standarddeviationprice, for_sale_both_auction_private_treaty_detailedposition35price, for_sale_both_auction_private_treaty_pricecalcreccount, sa42016name, sold_both_auction_private_treaty_medianprice, sold_both_auction_private_treaty_detailedposition75price, for_sale_both_auction_private_treaty_detailedposition55price, sold_both_auction_private_treaty_detailedposition35price, sold_both_auction_private_treaty_eventcount, sa42016pid, for_sale_both_auction_private_treaty_detailedposition30price, for_sale_both_auction_private_treaty_totalprice, sold_both_auction_private_treaty_detailedposition15price, sold_both_auction_private_treaty_detailedposition80price, for_rent_home_lease_detailedposition10price, for_rent_home_lease_detailedposition85price, sold_both_auction_private_treaty_totalprice, sold_both_auction_private_treaty_detailedposition70price, for_sale_both_auction_private_treaty_geometricmeanprice, auction_activity_auctionclearancerate, sold_both_auction_private_treaty_detailedposition60price, auction_activity_auctionnotsoldcount, sold_both_auction_private_treaty_detailedposition45price, for_rent_home_lease_medianprice, for_sale_both_auction_private_treaty_detailedposition75price, for_rent_home_lease_totalprice, for_sale_both_auction_private_treaty_medianprice, for_rent_home_lease_detailedposition95price, sold_both_auction_private_treaty_detailedposition95price, dateyear, auction_activity_auctionsoldunderhammercount, sold_both_auction_private_treaty_geometricmeanprice, for_rent_home_lease_position25price, state, for_rent_home_lease_position75price, for_rent_home_lease_detailedposition40price, for_sale_both_auction_private_treaty_detailedposition50price, for_sale_both_auction_private_treaty_detailedposition10price, for_sale_both_auction_private_treaty_standarddeviationprice, for_rent_home_lease_detailedposition55price, sold_both_auction_private_treaty_detailedposition40price, for_rent_home_lease_detailedposition50price, sold_both_auction_private_treaty_averageprice, for_sale_both_auction_private_treaty_detailedposition95price, auction_activity_auctiontotalreported, sold_private_treaty_averagedaysonmarket, auction_activity_auctionsoldaftercount, for_sale_both_auction_private_treaty_averageprice, for_rent_home_lease_detailedposition70price, sold_private_treaty_discountrecordcount, for_sale_both_auction_private_treaty_maximumprice, for_rent_home_lease_detailedposition60price, for_rent_home_lease_minimumprice, for_rent_home_lease_detailedposition25price, sold_both_auction_private_treaty_pricecalcreccount, sold_both_auction_private_treaty_maximumprice, sold_both_auction_private_treaty_detailedposition25price
514000.0,1032500.0,800000,700000,3,137500,520,470,590000,713000.0,590000,11665,870000.0,11667,850000,680000,"House",3606.0,490000,1125000,670,999000,4955.0,2774,105.0,null,910000.0,7135,700,"31/03/2015 12:00:00 AM",425000.0,600,1034535.0,6963,1810000.0,425,79,1250,490,71.0,627500.0,554.7401,850,400,1235000.0,1540000.0,549000,592.2509,1650000,0.06987201,11665,340,0.03287356,206,5284,900000,4500,525.0,670000.0,349125,1300000,252.7112,650000,5284,"Melbourne - Inner",870000.0,1235000.0,780000,750000.0,7207,"SA4_16206",620000,5.338675E9,575000.0,1360000.0,380,750,8.078797E9,1125000.0,781424.8,0.7481328,960000.0,1125.0,832500.0,550.0,999000,6908606.0,749000.0,995,2625000.0,2015,3081.0,939895.8,450,"VIC",670,500,749000,420000,1148459.0,560,790000.0,550,1132277.0,2500000.0,4820.0,61.0,92.0,1010347.0,640,373,2.743125E7,590,37,450,7135,2.33E7,670000.0
650000.0,1351000.0,915000,800000,3,318000,480,430,680000,865000.0,680000,5800,1100000.0,5800,997500,760000,"House",3409.0,600000,1398000,650,1200000,4317.0,2836,56.0,null,1180000.0,6350,695,"31/03/2015 12:00:00 AM",550000.0,570,880434.6,6563,2215000.0,395,80,12,450,35.0,780000.0,527.286,850,380,1580000.0,1900000.0,650000,567.0409999999999,1900000,0.06241662,5800,340,0.0234,207,4399,1100000,2600,558.0,820000.0,470000,1600000,247.8387,725000,4399,"Melbourne - Inner East",1100000.0,1580000.0,880000,905000.0,6392,"SA4_16207",700000,4.803596E9,726000.0,1730000.0,360,750,8.409156E9,1452000.0,915459.6,0.7976135,1260000.0,844.0,1010000.0,495.0,1200000,3288838.0,835000.0,1050,2780000.0,2015,2851.0,1153726.0,410,"VIC",650,460,835000,550000,842446.5,520,955000.0,495,1324277.0,2500000.0,4274.0,58.0,57.0,1091975.0,600,288,1.2E7,550,78,410,6350,1.750568E7,820000.0
535500.0,1135000.0,850000,725000,3,111111,500,445,585000,732500.0,585000,6387,925000.0,6390,900000,690000,"House",3511.0,500000,1190000,700,1050000,4752.0,3127,80.0,null,990000.0,7083,750,"31/03/2015 12:00:00 AM",460900.0,620,748567.4,7200,1850000.0,400,81,1300,450,49.0,648000.0,561.0301,950,390,1305000.0,1600500.0,550000,618.855,1600000,0.06601027,6387,330,0.02951351,208,5535,990000,8000,621.0,690000.0,380000,1350000,343.7998,650000,5535,"Melbourne - Inner South",925000.0,1305000.0,800000,775000.0,7152,"SA4_16208",620000,5.412154E9,599999.0,1415000.0,360,825,7.963293E9,1215000.0,805595.3,0.7733479999999999,1055000.0,943.0,870000.0,525.0,1050000,3952627.0,770000.0,1250,2425000.0,2015,2890.0,974555.9,420,"VIC",700,480,770000,450000,1557027.0,550,820000.0,525,1124282.0,2100000.0,4540.0,61.0,97.0,977805.6,650,418,1.0E8,590,12,420,7083,1.088E7,690000.0
364500.0,601000.0,412200,380000,3,155000,350,330,343448,439200.0,343448,8428,530000.0,8429,430000,370000,"House",2436.0,320000,510000,400,480000,3654.0,4507,99.0,null,550000.0,7420,420,"31/03/2015 12:00:00 AM",340000.0,380,308715.3,17464,870000.0,320,82,4000,335,37.0,399900.0,364.4474,470,310,673250.0,772000.0,333000,373.1888,650000,0.065001,8428,280,0.03433962,209,15896,450000,2500,386.0,419000.0,282000,570000,91.62657,360000,15896,"Melbourne - North East",530000.0,673250.0,399926,460000.0,7448,"SA4_16209",350000,7.130232E9,380000.0,715000.0,300,450,4.438468E9,637500.0,415502.7,0.6946108,577000.0,938.0,506000.0,350.0,480000,3145235.0,390000.0,520,1100000.0,2015,2050.0,550788.1,320,"VIC",400,340,390000,305000,242750.2,360,483000.0,350,598176.3,790000.0,3507.0,79.0,107.0,448555.2,390,921,7437500.0,370,69,320,7420,5500000.0,419000.0
335000.0,527000.0,414400,380000,3,118000,340,325,339000,398000.0,339000,6329,463000.0,6333,429000,369000,"House",1522.0,315000,495000,385,465000,2428.0,3380,92.0,null,480000.0,5768,400,"31/03/2015 12:00:00 AM",317000.0,370,260799.3,13798,740000.0,310,83,8800,330,37.0,365000.0,356.8703,450,300,585000.0,675000.0,328843,364.434,600000,0.05855383,6329,285,0.03926645,210,12994,446000,3622,418.0,380000.0,270000,540720,100.0127,359000,12994,"Melbourne - North West",463500.0,585000.0,400000,411000.0,5784,"SA4_16210",349000,6.248788E9,350000.0,623500.0,300,420,2.994277E9,553000.0,406764.3,0.6532189,500000.0,704.0,446000.0,350.0,465000,2306503.0,390000.0,500,880000.0,2015,1104.0,484861.1,320,"VIC",385,340,390000,299000,5133161.0,350,428500.0,350,519118.7,735000.0,2330.0,91.0,77.0,480897.9,380,1122,5.85E8,360,29,320,5768,6000000.0,380000.0
395000.0,638000.0,550000,480000,3,74200,380,350,410000,480600.0,410000,6111,565000.0,6127,570000,460000,"House",1674.0,370000,670000,440,630000,2213.0,6208,49.0,null,590000.0,9104,450,"31/03/2015 12:00:00 AM",363500.0,410,280077.6,10293,875000.0,340,84,12,360,35.0,441000.0,392.3025,500,330,700000.0,793000.0,390000,402.0393,795000,0.06060179,6111,295,0.03543363,211,9524,590400,2800,328.0,460000.0,310000,713213,101.02,450000,9524,"Melbourne - Outer East",565000.0,700000.0,520000,500000.0,9146,"SA4_16211",430000,5.307568E9,420000.0,741000.0,315,475,5.639034E9,668000.0,515312.6,0.782243,610000.0,391.0,544000.0,385.0,630000,2456862.0,495150.0,550,1020000.0,2015,1346.0,580499.2,350,"VIC",440,370,495000,350000,317606.4,395,520000.0,385,619401.8,930000.0,2140.0,52.0,74.0,557283.4,420,762,1.3965E7,400,38,350,9104,7200000.0,460000.0
339900.0,575000.0,425000,389300,3,145000,350,330,345000,402000.0,345000,13239,480000.0,13244,440900,379000,"House",2200.0,319900,525000,420,489000,3245.0,7815,103.0,null,506000.0,11950,440,"31/03/2015 12:00:00 AM",315000.0,390,344101.6,27926,955000.0,315,85,8018,340,70.0,370000.0,370.6607,495,305,683500.0,840000.0,330700,381.4174,660400,0.05534735,13239,275,0.039,212,25760,460000,2350,473.0,385000.0,270000,580000,103.1488,366852,25760,"Melbourne - South East",480000.0,683500.0,410000,420000.0,12005,"SA4_16212",355000,1.176801E10,355000.0,758000.0,295,460,7.034763E9,620000.0,422416.6,0.7194245,540000.0,716.0,455000.0,360.0,489000,5049585.0,399261.5,550,1200000.0,2015,1727.0,528714.9,320,"VIC",420,350,399253,300000,244019.0,370,437000.0,360,588683.1,820000.0,3058.0,71.0,111.0,456832.9,400,2142,9476250.0,380,44,320,11950,7000000.0,385000.0
285000.0,490000.0,400000,365000,3,68000,330,310,320000,360000.0,320000,16265,421000.0,16275,420000,352500,"House",1796.0,295000,488400,390,459000,2956.0,8418,98.0,null,440000.0,11891,410,"31/03/2015 12:00:00 AM",260000.0,365,253403.1,29609,730000.0,290,86,23,320,83.0,326000.0,349.5029,470,280,560000.0,652000.0,307600,359.8941,580000,0.05781763,16265,260,0.04199525,213,28585,439000,2651,513.0,343000.0,250000,520000,97.98682,345000,28585,"Melbourne - West",421000.0,560000.0,390000,375000.0,11909,"SA4_16213",331500,1.18595E10,309000.0,600000.0,270,435,5.757204E9,520000.0,388300.4,0.6595666,460700.0,801.0,405000.0,340.0,459000,5853678.0,377000.0,540,865000.0,2015,1283.0,445595.8,300,"VIC",390,320,377000,279000,232558.0,350,390000.0,340,484164.8,680000.0,2723.0,93.0,93.0,414885.4,380,3601,1.995E7,355,30,300,11891,6500000.0,343000.0
334950.0,579950.0,510000,430000,3,135000,340,315,354950,400000.0,354950,5580,489000.0,5582,550000,400000,"House",610.0,320000,710000,420,650000,1243.0,5697,66.0,null,515000.0,7106,450,"31/03/2015 12:00:00 AM",310000.0,385,483310.8,10616,935000.0,295,87,11,320,50.0,368000.0,371.3138,550,285,675000.0,815000.0,340000,397.6853,950000,0.07129591,5580,255,0.03721881,214,10183,595000,5000,153.0,385000.0,265000,795000,215.7556,389641,10183,"Mornington Peninsula",489000.0,675000.0,485950,420000.0,7142,"SA4_16214",370000,5.979733E9,350000.0,735000.0,275,480,4.286632E9,620000.0,494754.0,0.5295139,545000.0,455.0,460000.0,350.0,650000,2219084.0,450000.0,670,1250000.0,2015,457.0,530197.9,300,"VIC",420,330,450000,299000,514141.0,360,440000.0,350,603241.3,1290000.0,1152.0,98.0,47.0,587227.1,400,2478,1.147125E7,370,81,300,7106,1.9E7,385000.0
