sold_both_auction_private_treaty_detailedposition10price, sold_both_auction_private_treaty_detailedposition65price, for_sale_both_auction_private_treaty_detailedposition60price, for_sale_both_auction_private_treaty_detailedposition45price, datemonth, sold_both_auction_private_treaty_minimumprice, for_rent_home_lease_detailedposition45price, for_rent_home_lease_detailedposition30price, for_sale_both_auction_private_treaty_detailedposition25price, sold_both_auction_private_treaty_detailedposition30price, for_sale_both_auction_private_treaty_position25price, for_rent_home_lease_detailedpricecalcreccount, sold_both_auction_private_treaty_detailedposition50price, for_rent_home_lease_eventcount, for_sale_both_auction_private_treaty_detailedposition65price, for_sale_both_auction_private_treaty_detailedposition40price, propertycategorisation, auction_activity_auctiontotalsold, for_sale_both_auction_private_treaty_detailedposition15price, for_sale_both_auction_private_treaty_detailedposition80price, for_rent_home_lease_detailedposition75price, for_sale_both_auction_private_treaty_position75price, auction_activity_auctionlistedcount, sold_private_treaty_daysonmarketrecordcount, auction_activity_auctionwithdrawncount, gid, sold_both_auction_private_treaty_detailedposition55price, sold_both_auction_private_treaty_detailedpricecalcreccount, for_rent_home_lease_detailedposition80price, enddate, sold_both_auction_private_treaty_detailedposition05price, for_rent_home_lease_detailedposition65price, sold_both_auction_private_treaty_standarddeviationprice, for_sale_both_auction_private_treaty_eventcount, sold_both_auction_private_treaty_detailedposition90price, for_rent_home_lease_detailedposition20price, sa42016id, for_sale_both_auction_private_treaty_minimumprice, for_rent_home_lease_detailedposition35price, auction_activity_auctionpostponedcount, sold_both_auction_private_treaty_detailedposition20price, for_rent_home_lease_geometricmeanprice, for_rent_home_lease_detailedposition90price, for_rent_home_lease_detailedposition15price, sold_both_auction_private_treaty_position75price, sold_both_auction_private_treaty_detailedposition85price, for_sale_both_auction_private_treaty_detailedposition20price, for_rent_home_lease_averageprice, for_sale_both_auction_private_treaty_detailedposition90price, sold_private_treaty_averagediscount, for_rent_home_lease_pricecalcreccount, for_rent_home_lease_detailedposition05price, gross_rental_yield, sa42016code, for_sale_both_auction_private_treaty_detailedpricecalcreccount, for_sale_both_auction_private_treaty_detailedposition70price, for_rent_home_lease_maximumprice, auction_activity_auctionsoldpriorcount, sold_both_auction_private_treaty_position25price, for_sale_both_auction_private_treaty_detailedposition05price, for_sale_both_auction_private_treaty_detailedposition85price, for_rent_home_lease_standarddeviationprice, for_sale_both_auction_private_treaty_detailedposition35price, for_sale_both_auction_private_treaty_pricecalcreccount, sa42016name, sold_both_auction_private_treaty_medianprice, sold_both_auction_private_treaty_detailedposition75price, for_sale_both_auction_private_treaty_detailedposition55price, sold_both_auction_private_treaty_detailedposition35price, sold_both_auction_private_treaty_eventcount, sa42016pid, for_sale_both_auction_private_treaty_detailedposition30price, for_sale_both_auction_private_treaty_totalprice, sold_both_auction_private_treaty_detailedposition15price, sold_both_auction_private_treaty_detailedposition80price, for_rent_home_lease_detailedposition10price, for_rent_home_lease_detailedposition85price, sold_both_auction_private_treaty_totalprice, sold_both_auction_private_treaty_detailedposition70price, for_sale_both_auction_private_treaty_geometricmeanprice, auction_activity_auctionclearancerate, sold_both_auction_private_treaty_detailedposition60price, auction_activity_auctionnotsoldcount, sold_both_auction_private_treaty_detailedposition45price, for_rent_home_lease_medianprice, for_sale_both_auction_private_treaty_detailedposition75price, for_rent_home_lease_totalprice, for_sale_both_auction_private_treaty_medianprice, for_rent_home_lease_detailedposition95price, sold_both_auction_private_treaty_detailedposition95price, dateyear, auction_activity_auctionsoldunderhammercount, sold_both_auction_private_treaty_geometricmeanprice, for_rent_home_lease_position25price, state, for_rent_home_lease_position75price, for_rent_home_lease_detailedposition40price, for_sale_both_auction_private_treaty_detailedposition50price, for_sale_both_auction_private_treaty_detailedposition10price, for_sale_both_auction_private_treaty_standarddeviationprice, for_rent_home_lease_detailedposition55price, sold_both_auction_private_treaty_detailedposition40price, for_rent_home_lease_detailedposition50price, sold_both_auction_private_treaty_averageprice, for_sale_both_auction_private_treaty_detailedposition95price, auction_activity_auctiontotalreported, sold_private_treaty_averagedaysonmarket, auction_activity_auctionsoldaftercount, for_sale_both_auction_private_treaty_averageprice, for_rent_home_lease_detailedposition70price, sold_private_treaty_discountrecordcount, for_sale_both_auction_private_treaty_maximumprice, for_rent_home_lease_detailedposition60price, for_rent_home_lease_minimumprice, for_rent_home_lease_detailedposition25price, sold_both_auction_private_treaty_pricecalcreccount, sold_both_auction_private_treaty_maximumprice, sold_both_auction_private_treaty_detailedposition25price
330000.0,614840.0,520000,450000,6,20000,400,360,368800,435000.0,368800,36331,535000.0,36346,550000,425000,"Unit",2305.0,315000,650000,520,601000,3742.0,4599,201.0,null,560000.0,10811,550,"30/06/2016 12:00:00 AM",274000.0,470,479756.4,12950,950000.0,330,79,12345,375,147.0,393000.0,425.9939,630,310,689000.0,815000.0,349125,449.7477,825000,0.06560145,36331,265,0.04082243,206,11584,580000,3302,585.0,415000.0,212000,703500,167.4367,400000,11584,"Melbourne - Inner",535000.0,689000.0,499000,455000.0,10917,"SA4_16206",390000,6.649033E9,366000.0,740000.0,290,580,6.821266E9,650000.0,481011.2,0.6141753000000001,585000.0,1282.0,506500.0,420.0,601000,1.633979E7,470000.0,730,1300000.0,2016,1720.0,549161.8,350,"VIC",520,390,470000,279000,612235.6,430,480000.0,420,630956.1,1200000.0,3753.0,95.0,62.0,573984.2,495,1741,2.0E7,450,35,350,10811,1.25E7,415000.0
385000.0,680000.0,590000,512000,6,93000,380,350,410000,505000.0,410000,7175,599000.0,7175,605000,490000,"Unit",684.0,350000,723188,450,680000,995.0,921,32.0,null,625000.0,2290,470,"30/06/2016 12:00:00 AM",332500.0,420,340852.1,2936,1050000.0,320,80,10000,360,16.0,450000.0,382.9352,525,300,765000.0,890000.0,380000,398.2769,895000,0.06670812,7175,220,0.03385643,207,2427,649000,1600,96.0,480000.0,149000,798000,114.5504,470000,2427,"Melbourne - Inner East",599000.0,765000.0,560000,530000.0,2298,"SA4_16207",440000,1.443001E9,423000.0,820000.0,265,495,1.533758E9,720000.0,511410.4,0.6765578000000001,650000.0,302.0,574000.0,390.0,680000,2857637.0,540000.0,580,1300000.0,2016,588.0,606828.6,340,"VIC",450,370,540000,290000,387661.2,400,550000.0,390,669763.4,1200000.0,1011.0,90.0,11.0,594561.4,435,190,6200000.0,405,28,340,2290,5350000.0,480000.0
350000.0,620000.0,520000,450000,6,125000,360,330,370000,460000.0,370000,8791,545000.0,8794,550000,430000,"Unit",1101.0,320000,675000,449,625000,1573.0,1238,46.0,null,566000.0,3284,460,"30/06/2016 12:00:00 AM",297000.0,410,337857.4,3343,920000.0,300,81,10000,340,24.0,410000.0,377.2392,538,280,698000.0,812000.0,350000,394.7876,837900,0.05730263,8791,250,0.03577982,208,2816,585000,2625,220.0,440000.0,250000,729000,135.8397,405000,2816,"Melbourne - Inner South",545000.0,698000.0,500000,480000.0,3303,"SA4_16208",395000,1.861761E9,387100.0,750000.0,265,490,2.02862E9,655000.0,488303.8,0.7039641999999999,590000.0,433.0,522000.0,375.0,625000,3470578.0,479000.0,610,1175000.0,2016,881.0,560364.0,310,"VIC",449,350,479000,290000,5642291.0,390,500000.0,375,617728.3,1060000.0,1564.0,69.0,25.0,661136.8,425,247,2.9925E8,400,22,310,3284,5000000.0,440000.0
296750.0,460000.0,399000,350000,6,120000,320,300,300000,361000.0,300000,3951,410500.0,3951,410000,340000,"Unit",400.0,280000,495000,370,465000,617.0,718,18.0,null,425500.0,1675,380,"30/06/2016 12:00:00 AM",270000.0,350,147984.5,1719,637000.0,290,82,4000,310,14.0,337000.0,329.9474,420,280,515000.0,595000.0,295000,336.3212,580000,0.05652133,3951,250,0.04180268,209,1507,440000,780,87.0,349900.0,230000,535000,66.95723000000001,327500,1507,"Melbourne - North East",410500.0,515000.0,380000,375000.0,1681,"SA4_16209",315000,6.012748E8,320000.0,550000.0,265,397,7.464163E8,485000.0,373111.3,0.6700168000000001,445000.0,191.0,395000.0,330.0,465000,1328805.0,365000.0,450,727500.0,2016,313.0,424527.4,300,"VIC",370,320,365000,257250,152051.0,340,385000.0,330,445621.7,660000.0,597.0,94.0,3.0,398987.9,355,141,2000000.0,340,69,300,1675,1500000.0,349900.0
280000.0,451000.0,370000,330000,6,127000,320,300,290000,345000.0,290000,1664,400000.0,1665,380000,320000,"Unit",135.0,270000,439898,360,410000,233.0,328,18.0,null,412500.0,757,370,"30/06/2016 12:00:00 AM",260000.0,350,119366.9,718,572000.0,290,83,105000,310,6.0,310000.0,326.3566,400,280,490000.0,538000.0,280000,331.2939,520000,0.05352673,1664,250,0.0429,210,689,395000,1168,39.0,330000.0,233000,473813,59.29704,310000,689,"Melbourne - North West",400000.0,490000.0,350000,354500.0,762,"SA4_16210",300000,2.523967E8,297000.0,515000.0,270,380,3.155351E8,470000.0,351024.6,0.5648535,436000.0,84.0,381000.0,330.0,410000,551273.0,345000.0,431,633000.0,2016,96.0,400677.4,300,"VIC",360,320,345000,259000,113951.5,330,368500.0,330,416823.2,570000.0,239.0,93.0,4.0,366323.2,350,104,970000.0,340,67,300,757,1062875.0,330000.0
340000.0,510000.0,430000,390000,6,177500,335,320,350000,400000.0,350000,2783,460000.0,2784,448875,380000,"Unit",186.0,317250,495000,375,480000,251.0,783,7.0,null,475000.0,1268,385,"30/06/2016 12:00:00 AM",309000.0,360,148048.9,1316,663000.0,300,84,30000,320,5.0,375000.0,341.05,410,295,550000.0,605000.0,330000,347.5792,560000,0.05468985,2783,260,0.03843478,211,1192,460000,3320,46.0,385000.0,265000,520000,92.38403000000001,370000,1192,"Melbourne - Outer East",460000.0,550000.0,420000,413000.0,1280,"SA4_16211",358000,5.022219E8,358000.0,580000.0,285,400,6.136765E8,530000.0,403598.7,0.7322835,490000.0,59.0,443000.0,340.0,480000,967313.0,400000.0,440,742000.0,2016,140.0,465772.6,310,"VIC",375,330,400000,299500,133633.8,350,430000.0,340,483972.0,635000.0,254.0,49.0,4.0,421327.1,365,69,2250000.0,350,88,310,1268,2260000.0,385000.0
260000.0,487000.0,360000,325000,6,126500,315,290,280000,330000.0,280000,5390,405000.0,5392,379050,315000,"Unit",336.0,250000,450000,370,413963,515.0,893,19.0,null,427143.0,1614,385,"30/06/2016 12:00:00 AM",225000.0,350,241412.3,2742,800000.0,265,85,20000,300,26.0,295000.0,322.6721,430,250,582000.0,700000.0,270000,332.1796,590000,0.06145113,5390,225,0.04108642,212,2494,390000,750,52.0,312000.0,200000,500000,82.39742,300000,2494,"Melbourne - South East",405000.0,582000.0,350000,345000.0,1640,"SA4_16212",290000,9.35333E8,280000.0,640000.0,240,400,7.656104E8,535000.0,347569.9,0.6857143,452088.0,141.0,385000.0,320.0,413963,1790448.0,335000.0,495,903000.0,2016,284.0,428128.1,280,"VIC",370,300,335000,230000,165251.7,330,360000.0,320,474355.9,700000.0,490.0,98.0,11.0,375033.3,360,226,2900000.0,340,41,280,1614,3125000.0,312000.0
245000.0,440000.0,355000,315000,6,87000,300,275,270000,320000.0,270000,5343,377500.0,5347,376950,300000,"Unit",246.0,245000,446940,350,411128,507.0,1109,38.0,null,393100.0,2150,360,"30/06/2016 12:00:00 AM",209000.0,330,153636.8,2459,604000.0,255,86,23500,280,27.0,289000.0,305.6273,405,240,495000.0,565000.0,257000,314.4808,538650,0.05768593,5343,210,0.04129715,213,2375,392450,980,79.0,305000.0,190000,490000,78.33237,295000,2375,"Melbourne - West",377750.0,495000.0,349000,335000.0,2157,"SA4_16213",285000,8.53348E8,270000.0,530000.0,230,380,8.783316E8,470000.0,333787.8,0.5114345,415000.0,206.0,362000.0,300.0,411128,1680271.0,330000.0,450,680000.0,2016,167.0,382741.4,265,"VIC",350,290,330000,220000,149196.6,310,350000.0,300,408526.3,625000.0,481.0,119.0,6.0,359304.4,340,382,2490000.0,320,61,265,2150,2350000.0,305000.0
255000.0,405000.0,360000,319000,6,115000,295,270,280000,310000.0,280000,1627,352000.0,1627,375000,300000,"Unit",47.0,250000,473813,340,430000,102.0,774,7.0,null,368500.0,1019,350,"30/06/2016 12:00:00 AM",225000.0,320,199228.6,1439,630000.0,250,87,15000,275,4.0,290000.0,296.9893,390,235,469950.0,550000.0,269000,309.9047,585000,0.05774636,1627,190,0.04431818,214,1386,399000,2990,15.0,300000.0,190000,520000,123.5621,295000,1386,"Mornington Peninsula",352000.0,469950.0,340000,320000.0,1044,"SA4_16214",290000,5.291671E8,277500.0,509000.0,220,365,4.176858E8,432500.0,344662.2,0.47959179999999996,385000.0,44.0,340000.0,300.0,430000,504215.0,330000.0,450,725000.0,2016,32.0,378229.1,260,"VIC",340,285,330000,225000,208283.8,310,326000.0,300,409897.8,695000.0,98.0,77.0,2.0,381794.4,330,239,2675000.0,315,92,260,1019,2650000.0,300000.0
