sold_both_auction_private_treaty_detailedposition10price, sold_both_auction_private_treaty_detailedposition65price, for_sale_both_auction_private_treaty_detailedposition60price, for_sale_both_auction_private_treaty_detailedposition45price, datemonth, sold_both_auction_private_treaty_minimumprice, for_rent_home_lease_detailedposition45price, for_rent_home_lease_detailedposition30price, for_sale_both_auction_private_treaty_detailedposition25price, sold_both_auction_private_treaty_detailedposition30price, for_sale_both_auction_private_treaty_position25price, for_rent_home_lease_detailedpricecalcreccount, sold_both_auction_private_treaty_detailedposition50price, for_rent_home_lease_eventcount, for_sale_both_auction_private_treaty_detailedposition65price, for_sale_both_auction_private_treaty_detailedposition40price, propertycategorisation, auction_activity_auctiontotalsold, for_sale_both_auction_private_treaty_detailedposition15price, for_sale_both_auction_private_treaty_detailedposition80price, for_rent_home_lease_detailedposition75price, for_sale_both_auction_private_treaty_position75price, auction_activity_auctionlistedcount, sold_private_treaty_daysonmarketrecordcount, auction_activity_auctionwithdrawncount, gid, sold_both_auction_private_treaty_detailedposition55price, sold_both_auction_private_treaty_detailedpricecalcreccount, for_rent_home_lease_detailedposition80price, enddate, sold_both_auction_private_treaty_detailedposition05price, for_rent_home_lease_detailedposition65price, sold_both_auction_private_treaty_standarddeviationprice, for_sale_both_auction_private_treaty_eventcount, sold_both_auction_private_treaty_detailedposition90price, for_rent_home_lease_detailedposition20price, sa42016id, for_sale_both_auction_private_treaty_minimumprice, for_rent_home_lease_detailedposition35price, auction_activity_auctionpostponedcount, sold_both_auction_private_treaty_detailedposition20price, for_rent_home_lease_geometricmeanprice, for_rent_home_lease_detailedposition90price, for_rent_home_lease_detailedposition15price, sold_both_auction_private_treaty_position75price, sold_both_auction_private_treaty_detailedposition85price, for_sale_both_auction_private_treaty_detailedposition20price, for_rent_home_lease_averageprice, for_sale_both_auction_private_treaty_detailedposition90price, sold_private_treaty_averagediscount, for_rent_home_lease_pricecalcreccount, for_rent_home_lease_detailedposition05price, gross_rental_yield, sa42016code, for_sale_both_auction_private_treaty_detailedpricecalcreccount, for_sale_both_auction_private_treaty_detailedposition70price, for_rent_home_lease_maximumprice, auction_activity_auctionsoldpriorcount, sold_both_auction_private_treaty_position25price, for_sale_both_auction_private_treaty_detailedposition05price, for_sale_both_auction_private_treaty_detailedposition85price, for_rent_home_lease_standarddeviationprice, for_sale_both_auction_private_treaty_detailedposition35price, for_sale_both_auction_private_treaty_pricecalcreccount, sa42016name, sold_both_auction_private_treaty_medianprice, sold_both_auction_private_treaty_detailedposition75price, for_sale_both_auction_private_treaty_detailedposition55price, sold_both_auction_private_treaty_detailedposition35price, sold_both_auction_private_treaty_eventcount, sa42016pid, for_sale_both_auction_private_treaty_detailedposition30price, for_sale_both_auction_private_treaty_totalprice, sold_both_auction_private_treaty_detailedposition15price, sold_both_auction_private_treaty_detailedposition80price, for_rent_home_lease_detailedposition10price, for_rent_home_lease_detailedposition85price, sold_both_auction_private_treaty_totalprice, sold_both_auction_private_treaty_detailedposition70price, for_sale_both_auction_private_treaty_geometricmeanprice, auction_activity_auctionclearancerate, sold_both_auction_private_treaty_detailedposition60price, auction_activity_auctionnotsoldcount, sold_both_auction_private_treaty_detailedposition45price, for_rent_home_lease_medianprice, for_sale_both_auction_private_treaty_detailedposition75price, for_rent_home_lease_totalprice, for_sale_both_auction_private_treaty_medianprice, for_rent_home_lease_detailedposition95price, sold_both_auction_private_treaty_detailedposition95price, dateyear, auction_activity_auctionsoldunderhammercount, sold_both_auction_private_treaty_geometricmeanprice, for_rent_home_lease_position25price, state, for_rent_home_lease_position75price, for_rent_home_lease_detailedposition40price, for_sale_both_auction_private_treaty_detailedposition50price, for_sale_both_auction_private_treaty_detailedposition10price, for_sale_both_auction_private_treaty_standarddeviationprice, for_rent_home_lease_detailedposition55price, sold_both_auction_private_treaty_detailedposition40price, for_rent_home_lease_detailedposition50price, sold_both_auction_private_treaty_averageprice, for_sale_both_auction_private_treaty_detailedposition95price, auction_activity_auctiontotalreported, sold_private_treaty_averagedaysonmarket, auction_activity_auctionsoldaftercount, for_sale_both_auction_private_treaty_averageprice, for_rent_home_lease_detailedposition70price, sold_private_treaty_discountrecordcount, for_sale_both_auction_private_treaty_maximumprice, for_rent_home_lease_detailedposition60price, for_rent_home_lease_minimumprice, for_rent_home_lease_detailedposition25price, sold_both_auction_private_treaty_pricecalcreccount, sold_both_auction_private_treaty_maximumprice, sold_both_auction_private_treaty_detailedposition25price
320000.0,610000.0,540000,459000,3,68000,410,370,375000,430000.0,375000,34656,530000.0,34662,560000,439000,"Unit",2282.0,330000,675000,530,625000,3362.0,4865,167.0,null,555000.0,9718,550,"31/03/2017 12:00:00 AM",270000.0,480,535476.0,13545,999000.0,340,79,12345,380,88.0,380000.0,435.2289,650,320,685807.0,840000.0,350000,459.5218,875000,0.06748873,34656,270,0.04169811,206,12011,595000,3500,559.0,408000.0,230000,749000,171.3127,415000,12011,"Melbourne - Inner",530000.0,685807.0,500000,450500.0,9854,"SA4_16206",398000,7.210376E9,355000.0,745000.0,298,595,6.263052E9,645000.0,498133.7,0.6583958000000001,585000.0,1017.0,505000.0,425.0,625000,1.592519E7,485000.0,750,1410000.0,2017,1723.0,550097.5,350,"VIC",530,400,485000,295000,696592.3,450,479000.0,425,644479.5,1250000.0,3466.0,103.0,73.0,600314.4,500,1864,2.49375E7,460,40,350,9718,1.185E7,408000.0
385000.0,694000.0,590000,520000,3,98000,385,350,422000,511000.0,422000,7219,604000.0,7221,605000,499000,"Unit",698.0,360000,729000,450,680000,943.0,958,33.0,null,630000.0,2064,475,"31/03/2017 12:00:00 AM",336000.0,430,320414.8,3028,1050000.0,330,80,12600,365,13.0,460000.0,387.4904,530,300,780000.0,925000.0,399000,402.7088,900000,0.06946364,7219,220,0.0339785,207,2369,646173,1600,101.0,489860.0,150000,790000,113.9653,475000,2369,"Melbourne - Inner East",604500.0,780000.0,564000,538000.0,2079,"SA4_16207",450000,1.415907E9,425000.0,835500.0,260,495,1.394362E9,735000.0,520762.5,0.7122449000000001,660000.0,249.0,580000.0,395.0,680000,2907155.0,545000.0,590,1270000.0,2017,597.0,616578.4,345,"VIC",450,375,545000,300000,349220.8,400,559000.0,395,675562.9,1200000.0,980.0,90.0,12.0,597681.3,440,231,4200000.0,420,28,345,2064,4150000.0,489860.0
352500.0,665000.0,550000,480000,3,127000,380,345,395000,475000.0,395000,8609,577500.0,8613,580000,450000,"Unit",1147.0,350000,700000,460,650000,1511.0,1268,39.0,null,600000.0,3082,480,"31/03/2017 12:00:00 AM",300000.0,430,402060.1,3483,993000.0,310,81,10000,350,23.0,420000.0,392.39,550,295,750000.0,887000.0,374063,410.0789,865000,0.05967804,8609,255,0.03511688,208,2715,602700,2519,201.0,450000.0,270000,759000,139.0079,435000,2715,"Melbourne - Inner South",577500.0,750000.0,525000,500000.0,3104,"SA4_16208",410000,1.59044E9,390000.0,805000.0,275,500,2.037155E9,706000.0,516247.7,0.7482061,635000.0,348.0,550000.0,390.0,650000,3530369.0,500000.0,630,1245000.0,2017,946.0,591731.5,330,"VIC",460,365,500000,300000,414188.3,400,525000.0,390,660984.9,1150000.0,1533.0,73.0,24.0,585797.3,450,315,8000000.0,415,60,330,3082,5250000.0,450000.0
297000.0,465000.0,420000,375000,3,120500,330,310,320000,362000.0,320000,3998,418000.0,3998,440000,360000,"Unit",428.0,290000,535000,380,500000,606.0,812,16.0,null,432000.0,1694,390,"31/03/2017 12:00:00 AM",265000.0,360,157538.3,1779,635000.0,295,82,89950,320,8.0,335000.0,338.4201,430,285,520000.0,587000.0,300000,345.5818,620000,0.05547898,3998,250,0.04220175,209,1520,465000,950,92.0,350000.0,245000,570000,73.48393,350000,1520,"Melbourne - North East",418940.0,520000.0,400000,375000.0,1700,"SA4_16209",340000,6.480818E8,320000.0,550000.0,270,400,7.606841E8,490000.0,396715.1,0.6970684,449000.0,173.0,401000.0,340.0,500000,1381636.0,390000.0,480,738000.0,2017,336.0,425973.3,300,"VIC",380,320,390000,270000,178034.9,345,385000.0,340,449046.1,720000.0,614.0,97.0,13.0,426369.6,370,176,2000000.0,350,120,300,1694,1772500.0,350000.0
289000.0,469000.0,379000,342500,3,128000,330,310,300000,349900.0,300000,1570,410000.0,1571,390000,330000,"Unit",185.0,280000,450000,365,425000,251.0,405,4.0,null,429000.0,843,375,"31/03/2017 12:00:00 AM",265000.0,350,128573.1,734,590000.0,300,83,25000,320,4.0,324000.0,332.2791,400,285,502000.0,545000.0,294263,337.0885,537653,0.060394100000000006,1570,250,0.04185366,210,679,400000,675,51.0,336500.0,245000,498750,56.947269999999996,320000,679,"Melbourne - North West",410000.0,502000.0,360000,360000.0,848,"SA4_16210",314213,2.563112E8,305000.0,520000.0,270,390,3.616525E8,485000.0,360615.5,0.7370518,448000.0,63.0,390000.0,330.0,425000,529229.0,350000.0,440,670000.0,2017,134.0,411251.3,300,"VIC",365,320,350000,265000,115979.8,340,375000.0,330,429006.6,606200.0,251.0,87.0,3.0,377483.4,360,127,970000.0,350,67,300,843,1165000.0,336500.0
355000.0,550000.0,470000,433000,3,147000,345,330,379950,440000.0,379950,2653,500000.0,2655,483000,420000,"Unit",204.0,345000,550000,380,520000,287.0,895,7.0,null,515000.0,1359,395,"31/03/2017 12:00:00 AM",320000.0,370,211637.5,1369,700000.0,315,84,80000,330,8.0,398000.0,349.5102,420,305,590000.0,650000.0,360000,354.7301,610000,0.04592514,2653,270,0.0364,211,1209,500000,1456,52.0,420000.0,293000,570000,64.08598,400000,1209,"Melbourne - Outer East",500000.0,590000.0,460000,455000.0,1373,"SA4_16211",390000,5.587969E8,380000.0,618000.0,295,400,7.112257E8,570000.0,445180.0,0.7058824,534000.0,70.0,485000.0,350.0,520000,941099.0,450000.0,450,785500.0,2017,152.0,500924.1,320,"VIC",380,340,450000,320000,137466.2,350,471000.0,350,523344.9,699000.0,289.0,45.0,14.0,462197.7,375,88,2250000.0,360,79,320,1359,5900000.0,420000.0
260000.0,451000.0,370000,330000,3,139001,320,290,289950,325000.0,289950,4914,390000.0,4917,384038,320000,"Unit",287.0,260000,450000,380,420000,431.0,1027,16.0,null,410000.0,1591,390,"31/03/2017 12:00:00 AM",226000.0,350,219446.8,2613,770000.0,270,85,23000,300,21.0,294000.0,326.2279,440,255,563100.0,675000.0,279900,335.9662,577500,0.0578049,4914,225,0.044000000000000004,212,2283,398003,1782,61.0,310000.0,200000,500000,85.98158000000001,310000,2283,"Melbourne - South East",390000.0,563100.0,360000,338000.0,1607,"SA4_16212",299950,8.714726E8,278000.0,612000.0,245,410,7.264018E8,496772.0,354119.9,0.6915663000000001,430000.0,120.0,370000.0,330.0,420000,1650938.0,349000.0,495,870000.0,2017,226.0,415595.1,280,"VIC",380,310,349000,240897,177135.9,335,350000.0,330,456569.3,700000.0,415.0,93.0,6.0,381722.6,365,247,3700000.0,345,104,280,1591,2350000.0,310000.0
245000.0,435000.0,380000,335000,3,90000,305,280,290000,320000.0,290000,5119,375000.0,5119,395000,320000,"Unit",334.0,250000,470000,360,440000,555.0,1218,34.0,null,391000.0,2061,375,"31/03/2017 12:00:00 AM",215000.0,340,183903.3,2370,640000.0,260,86,20000,290,30.0,293500.0,315.4148,420,250,495000.0,577000.0,272000,326.0961,580000,0.05392662,5119,210,0.043680000000000004,213,2222,410000,8500,131.0,307000.0,199000,509000,141.2513,310000,2222,"Melbourne - West",375000.0,495000.0,360000,335000.0,2067,"SA4_16213",299000,9.410378E8,275000.0,525000.0,230,395,8.610779E8,456000.0,352117.8,0.5974956,410000.0,199.0,360000.0,315.0,440000,1669286.0,350000.0,460,726000.0,2017,203.0,387799.5,270,"VIC",360,300,350000,230000,2123015.0,320,349000.0,315,417796.2,672000.0,559.0,113.0,14.0,423509.4,350,368,1.001989E8,330,51,270,2061,3135000.0,307000.0
265000.0,435000.0,380000,340000,3,90000,300,275,290000,330000.0,290000,1516,380000.0,1516,395000,325000,"Unit",75.0,265000,495000,350,450000,102.0,798,7.0,null,395000.0,1147,365,"31/03/2017 12:00:00 AM",235000.0,330,184611.6,1323,630000.0,250,87,15000,280,4.0,300000.0,306.1986,410,235,487000.0,570000.0,280000,319.5567,620000,0.05079399,1516,195,0.04242105,214,1250,420000,2990,17.0,318000.0,199950,550000,126.598,314213,1250,"Mornington Peninsula",380000.0,487000.0,365000,345000.0,1170,"SA4_16214",300000,5.034439E8,285000.0,530000.0,225,390,4.889287E8,458000.0,363038.8,0.7075471999999999,414000.0,26.0,365500.0,310.0,450000,484448.0,350000.0,465,750000.0,2017,58.0,396656.3,260,"VIC",350,290,350000,240000,217633.0,315,355000.0,310,426267.4,750000.0,106.0,67.0,0.0,402755.1,345,167,2443875.0,320,105,260,1147,2000000.0,318000.0
